clock	state	temp_act	temp_ext	temp_int	temp_set	time	watch
20250514 000908	4	29.31	30.0	30.8	30	3600	13264.134645700455
20250514 000909	4	29.31	30.0	30.8	30	3600	13265.794647932053
20250514 000911	4	29.37	30.0	30.8	30	3600	13267.45465016365
20250514 000913	4	29.31	30.0	30.8	30	3600	13269.114652633667
20250514 000914	4	29.37	30.0	30.8	30	3600	13270.774654865265
20250514 000916	4	29.31	30.0	30.8	30	3600	13272.434657096863
20250514 000918	4	29.31	30.0	30.8	30	3600	13274.09465932846
20250514 000919	4	29.31	30.0	30.8	30	3600	13275.754661798477
20250514 000921	4	29.31	30.0	30.8	30	3600	13277.414664030075
20250514 000923	4	29.31	30.0	30.8	30	3600	13279.074666261673
20250514 000924	4	29.31	30.0	30.8	30	3600	13280.73466873169
20250514 000926	4	29.31	30.0	30.8	30	3600	13282.394671201706
20250514 000928	4	29.31	30.0	30.8	30	3600	13284.054673433304
20250514 000929	4	29.37	30.0	30.8	30	3600	13285.71467590332
20250514 000931	4	29.37	30.0	30.8	30	3600	13287.374678134918
20250514 000933	4	29.37	30.0	30.8	30	3600	13289.034680366516
20250514 000934	4	29.37	30.0	30.8	30	3600	13290.694682836533
20250514 000936	4	29.37	30.0	30.8	30	3600	13292.35468506813
20250514 000938	4	29.31	30.0	30.8	30	3600	13294.014687299728
20250514 000939	4	29.31	30.0	30.8	30	3600	13295.674689531326
20250514 000941	4	29.31	30.0	30.8	30	3600	13297.334692001343
20250514 000943	4	29.31	30.0	30.8	30	3600	13298.99469423294
20250514 000944	4	29.37	30.0	30.8	30	3600	13300.654696464539
20250514 000946	4	29.37	30.0	30.8	30	3600	13302.314698934555
20250514 000948	4	29.31	30.0	30.8	30	3600	13303.974701404572
20250514 000949	4	29.31	30.0	30.8	30	3600	13305.63470363617
20250514 000951	4	29.31	30.0	30.8	30	3600	13307.294706106186
20250514 000953	4	29.31	30.0	30.8	30	3600	13308.954708337784
20250514 000954	4	29.37	30.0	30.8	30	3600	13310.614710569382
20250514 000956	4	29.31	30.0	30.8	30	3600	13312.274713039398
20250514 000958	4	29.37	30.0	30.8	30	3600	13313.934715270996
20250514 000959	4	29.37	30.0	30.8	30	3600	13315.594717502594
20250514 001001	4	29.37	30.0	30.8	30	3600	13317.254719734192
20250514 001003	4	29.31	30.0	30.8	30	3600	13318.914722204208
20250514 001004	4	29.37	30.0	30.8	30	3600	13320.574724435806
20250514 001006	4	29.37	30.0	30.8	30	3600	13322.234726667404
20250514 001008	4	29.31	30.0	30.8	30	3600	13323.89472937584
20250514 001009	4	29.37	30.0	30.8	30	3600	13325.554731607437
20250514 001011	4	29.37	30.0	30.8	30	3600	13327.214733839035
20250514 001013	4	29.37	30.0	30.8	30	3600	13328.874736309052
20250514 001014	4	29.37	30.0	30.8	30	3600	13330.53473854065
20250514 001016	4	29.31	30.0	30.8	30	3600	13332.194740772247
20250514 001018	4	29.37	30.0	30.8	30	3600	13333.854743242264
20250514 001019	4	29.37	30.0	30.8	30	3600	13335.514745473862
20250514 001021	4	29.37	30.0	30.8	30	3600	13337.17474770546
20250514 001023	4	29.37	30.0	30.8	30	3600	13338.834749937057
20250514 001024	4	29.31	30.0	30.8	30	3600	13340.494752407074
20250514 001026	4	29.31	30.0	30.8	30	3600	13342.154754638672
20250514 001027	4	29.31	30.0	30.8	30	3600	13343.81475687027
20250514 001029	4	29.37	30.0	30.8	30	3600	13345.474759578705
20250514 001031	4	29.31	30.0	30.8	30	3600	13347.134761810303
20250514 001032	4	29.37	30.0	30.8	30	3600	13348.7947640419
20250514 001034	4	29.37	30.0	30.8	30	3600	13350.454766511917
20250514 001036	4	29.31	30.0	30.8	30	3600	13352.114768743515
20250514 001037	4	29.37	30.0	30.8	30	3600	13353.774770975113
20250514 001039	4	29.31	30.0	30.8	30	3600	13355.43477344513
20250514 001041	4	29.37	30.0	30.8	30	3600	13357.094775676727
20250514 001042	4	29.37	30.0	30.8	30	3600	13358.754777908325
20250514 001044	4	29.31	30.0	30.8	30	3600	13360.414780378342
20250514 001046	4	29.31	30.0	30.8	30	3600	13362.07478260994
20250514 001047	4	29.37	30.0	30.8	30	3600	13363.734784841537
20250514 001049	4	29.37	30.0	30.8	30	3600	13365.394787311554
20250514 001051	4	29.31	30.0	30.8	30	3600	13367.05478978157
20250514 001052	4	29.37	30.0	30.8	30	3600	13368.714792013168
20250514 001054	4	29.37	30.0	30.8	30	3600	13370.374794244766
20250514 001056	4	29.37	30.0	30.8	30	3600	13372.034796714783
20250514 001057	4	29.37	30.0	30.8	30	3600	13373.69479894638
20250514 001059	4	29.37	30.0	30.8	30	3600	13375.354801177979
20250514 001101	4	29.37	30.0	30.8	30	3600	13377.014803647995
20250514 001102	4	29.37	30.0	30.8	30	3600	13378.674805879593
20250514 001104	4	29.31	30.0	30.8	30	3600	13380.33480811119
20250514 001106	4	29.37	30.0	30.8	30	3600	13381.994810581207
20250514 001107	4	29.37	30.0	30.8	30	3600	13383.654812812805
20250514 001109	4	29.37	30.0	30.8	30	3600	13385.314815044403
20250514 001111	4	29.37	30.0	30.8	30	3600	13386.974817752838
20250514 001112	4	29.31	30.0	30.8	30	3600	13388.634819984436
20250514 001114	4	29.31	30.0	30.8	30	3600	13390.294822216034
20250514 001116	4	29.37	30.0	30.8	30	3600	13391.954824447632
20250514 001117	4	29.37	30.0	30.8	30	3600	13393.614826917648
20250514 001119	4	29.31	30.0	30.8	30	3600	13395.274829149246
20250514 001121	4	29.37	30.0	30.8	30	3600	13396.934831380844
20250514 001122	4	29.37	30.0	30.8	30	3600	13398.59483385086
20250514 001124	4	29.37	30.0	30.8	30	3600	13400.254836082458
20250514 001126	4	29.37	30.0	30.8	30	3600	13401.914838314056
20250514 001127	4	29.37	30.0	30.8	30	3600	13403.574840784073
20250514 001129	4	29.37	30.0	30.8	30	3600	13405.23484301567
20250514 001131	4	29.31	30.0	30.8	30	3600	13406.894845485687
20250514 001132	4	29.37	30.0	30.8	30	3600	13408.554847955704
20250514 001134	4	29.37	30.0	30.8	30	3600	13410.214850187302
20250514 001136	4	29.37	30.0	30.8	30	3600	13411.8748524189
20250514 001137	4	29.37	30.0	30.8	30	3600	13413.534854650497
20250514 001139	4	29.31	30.0	30.8	30	3600	13415.194857120514
20250514 001141	4	29.37	30.0	30.8	30	3600	13416.854859352112
20250514 001142	4	29.37	30.0	30.8	30	3600	13418.51486158371
20250514 001144	4	29.37	30.0	30.8	30	3600	13420.174864053726
20250514 001146	4	29.37	30.0	30.8	30	3600	13421.834866285324
20250514 001147	4	29.37	30.0	30.8	30	3600	13423.494868516922
20250514 001149	4	29.37	30.0	30.8	30	3600	13425.154870986938
20250514 001150	4	29.37	30.0	30.8	30	3600	13426.814873218536
20250514 001152	4	29.37	30.0	30.8	30	3600	13428.474875688553
20250514 001154	4	29.31	30.0	30.8	30	3600	13430.13487815857
20250514 001155	4	29.37	30.0	30.8	30	3600	13431.794880390167
20250514 001157	4	29.37	30.0	30.8	30	3600	13433.454882621765
20250514 001159	4	29.31	30.0	30.8	30	3600	13435.114884853363
20250514 001200	4	29.37	30.0	30.8	30	3600	13436.77488732338
20250514 001202	4	29.37	30.0	30.8	30	3600	13438.434889554977
20250514 001204	4	29.31	30.0	30.8	30	3600	13440.094891786575
20250514 001205	4	29.37	30.0	30.8	30	3600	13441.754894256592
20250514 001207	4	29.31	30.0	30.8	30	3600	13443.41489648819
20250514 001209	4	29.31	30.0	30.8	30	3600	13445.074898719788
20250514 001210	4	29.37	30.0	30.8	30	3600	13446.734901189804
20250514 001212	4	29.37	30.0	30.8	30	3600	13448.39490365982
20250514 001214	4	29.37	30.0	30.8	30	3600	13450.054905891418
20250514 001215	4	29.37	30.0	30.8	30	3600	13451.714908361435
20250514 001217	4	29.31	30.0	30.8	30	3600	13453.374910593033
20250514 001219	4	29.37	30.0	30.8	30	3600	13455.034912586212
20250514 001220	4	29.37	30.0	30.8	30	3600	13456.694915056229
20250514 001222	4	29.37	30.0	30.8	30	3600	13458.354917526245
20250514 001224	4	29.37	30.0	30.8	30	3600	13460.014919757843
20250514 001225	4	29.31	30.0	30.8	30	3600	13461.674921989441
20250514 001227	4	29.37	30.0	30.8	30	3600	13463.334924459457
20250514 001229	4	29.37	30.0	30.8	30	3600	13464.994926691055
20250514 001230	4	29.37	30.0	30.8	30	3600	13466.654928922653
20250514 001232	4	29.37	30.0	30.8	30	3600	13468.31493139267
20250514 001234	4	29.37	30.0	30.8	30	3600	13469.974933862686
20250514 001235	4	29.37	30.0	30.8	30	3600	13471.634935855865
20250514 001237	4	29.31	30.0	30.8	30	3600	13473.294938325882
20250514 001239	4	29.37	30.0	30.8	30	3600	13474.95494055748
20250514 001240	4	29.37	30.0	30.8	30	3600	13476.614943027496
20250514 001242	4	29.37	30.0	30.8	30	3600	13478.274945497513
20250514 001244	4	29.37	30.0	30.8	30	3600	13479.93494772911
20250514 001245	4	29.37	30.0	30.8	30	3600	13481.594949960709
20250514 001247	4	29.37	30.0	30.8	30	3600	13483.254952192307
20250514 001249	4	29.37	30.0	30.8	30	3600	13484.914954662323
20250514 001250	4	29.31	30.0	30.8	30	3600	13486.57495689392
20250514 001252	4	29.37	30.0	30.8	30	3600	13488.234959125519
20250514 001254	4	29.37	30.0	30.8	30	3600	13489.894961833954
20250514 001255	4	29.37	30.0	30.8	30	3600	13491.554963827133
20250514 001257	4	29.37	30.0	30.8	30	3600	13493.214966058731
20250514 001259	4	29.31	30.0	30.8	30	3600	13494.874968528748
20250514 001300	4	29.37	30.0	30.8	30	3600	13496.534970760345
20250514 001302	4	29.37	30.0	30.8	30	3600	13498.194973230362
20250514 001304	4	29.37	30.0	30.8	30	3600	13499.854975700378
20250514 001305	4	29.37	30.0	30.8	30	3600	13501.514977931976
20250514 001307	4	29.37	30.0	30.8	30	3600	13503.174980163574
20250514 001309	4	29.37	30.0	30.8	30	3600	13504.834982395172
20250514 001310	4	29.37	30.0	30.8	30	3600	13506.494984865189
20250514 001312	4	29.37	30.0	30.8	30	3600	13508.154987096786
20250514 001313	4	29.37	30.0	30.8	30	3600	13509.814989328384
20250514 001315	4	29.37	30.0	30.8	30	3600	13511.4749917984
20250514 001317	4	29.37	30.0	30.8	30	3600	13513.134994029999
20250514 001318	4	29.37	30.0	30.8	30	3600	13514.794996261597
20250514 001320	4	29.37	30.0	30.8	30	3600	13516.454998731613
20250514 001322	4	29.37	30.0	30.8	30	3600	13518.11500120163
20250514 001323	4	29.37	30.0	30.8	30	3600	13519.775003433228
20250514 001325	4	29.37	30.0	30.8	30	3600	13521.435005903244
20250514 001327	4	29.37	30.0	30.8	30	3600	13523.095008134842
20250514 001328	4	29.37	30.0	30.8	30	3600	13524.75501036644
20250514 001330	4	29.37	30.0	30.8	30	3600	13526.415012598038
20250514 001332	4	29.37	30.0	30.8	30	3600	13528.075015068054
20250514 001333	4	29.37	30.0	30.8	30	3600	13529.735017299652
20250514 001335	4	29.37	30.0	30.8	30	3600	13531.39501953125
20250514 001337	4	29.37	30.0	30.8	30	3600	13533.055022001266
20250514 001338	4	29.37	30.0	30.8	30	3600	13534.715024232864
20250514 001340	4	29.37	30.0	30.8	30	3600	13536.375026464462
20250514 001342	4	29.37	30.0	30.8	30	3600	13538.035028934479
20250514 001343	4	29.37	30.0	30.8	30	3600	13539.70503115654
20250514 001345	4	29.37	30.0	30.8	30	3600	13541.365033626556
20250514 001347	4	29.37	30.0	30.8	30	3600	13543.025035858154
20250514 001348	4	29.37	30.0	30.8	30	3600	13544.68503832817
20250514 001350	4	29.37	30.0	30.8	30	3600	13546.345040798187
20250514 001352	4	29.37	30.0	30.8	30	3600	13548.005043029785
20250514 001353	4	29.37	30.0	30.8	30	3600	13549.665045261383
20250514 001355	4	29.37	30.0	30.8	30	3600	13551.3250477314
20250514 001357	4	29.37	30.0	30.8	30	3600	13552.985049962997
20250514 001358	4	29.37	30.0	30.8	30	3600	13554.645052194595
20250514 001400	4	29.37	30.0	30.8	30	3600	13556.305054664612
20250514 001402	4	29.37	30.0	30.8	30	3600	13557.96505689621
20250514 001403	4	29.37	30.0	30.8	30	3600	13559.625059127808
20250514 001405	4	29.37	30.0	30.8	30	3600	13561.285061359406
20250514 001407	4	29.37	30.0	30.8	30	3600	13562.945063829422
20250514 001408	4	29.37	30.0	30.8	30	3600	13564.60506606102
20250514 001410	4	29.37	30.0	30.8	30	3600	13566.265068531036
20250514 001412	4	29.37	30.0	30.8	30	3600	13567.925071001053
20250514 001413	4	29.37	30.0	30.8	30	3600	13569.58507323265
20250514 001415	4	29.37	30.0	30.8	30	3600	13571.245075464249
20250514 001417	4	29.37	30.0	30.8	30	3600	13572.905077934265
20250514 001418	4	29.37	30.0	30.8	30	3600	13574.565080165863
20250514 001420	4	29.37	30.0	30.8	30	3600	13576.235082387924
20250514 001422	4	29.37	30.0	30.8	30	3600	13577.89508485794
20250514 001423	4	29.37	30.0	30.8	30	3600	13579.555087089539
20250514 001425	4	29.37	30.0	30.8	30	3600	13581.215089559555
20250514 001427	4	29.37	30.0	30.8	30	3600	13582.875091791153
20250514 001428	4	29.37	30.0	30.8	30	3600	13584.53509402275
20250514 001430	4	29.37	30.0	30.8	30	3600	13586.195096492767
20250514 001432	4	29.37	30.0	30.8	30	3600	13587.855098724365
20250514 001433	4	29.37	30.0	30.8	30	3600	13589.515100955963
20250514 001435	4	29.37	30.0	30.8	30	3600	13591.17510342598
20250514 001437	4	29.37	30.0	30.8	30	3600	13592.835105657578
20250514 001438	4	29.37	30.0	30.8	30	3600	13594.495107889175
20250514 001440	4	29.37	30.0	30.8	30	3600	13596.155110359192
20250514 001441	4	29.37	30.0	30.8	30	3600	13597.81511259079
20250514 001443	4	29.37	30.0	30.8	30	3600	13599.475115060806
20250514 001445	4	29.37	30.0	30.8	30	3600	13601.135117530823
20250514 001446	4	29.37	30.0	30.8	30	3600	13602.79511976242
20250514 001448	4	29.37	30.0	30.8	30	3600	13604.455121994019
20250514 001450	4	29.37	30.0	30.8	30	3600	13606.115124225616
20250514 001451	4	29.37	30.0	30.8	30	3600	13607.775126695633
20250514 001453	4	29.37	30.0	30.8	30	3600	13609.43512892723
20250514 001455	4	29.37	30.0	30.8	30	3600	13611.095131158829
20250514 001456	4	29.37	30.0	30.8	30	3600	13612.755133628845
20250514 001458	4	29.37	30.0	30.8	30	3600	13614.415135860443
20250514 001500	4	29.37	30.0	30.8	30	3600	13616.075138092041
20250514 001501	4	29.37	30.0	30.8	30	3600	13617.735140562057
20250514 001503	4	29.37	30.0	30.8	30	3600	13619.395143032074
20250514 001505	4	29.37	30.0	30.8	30	3600	13621.055145263672
20250514 001506	4	29.37	30.0	30.8	30	3600	13622.715147733688
20250514 001508	4	29.37	30.0	30.8	30	3600	13624.375149965286
20250514 001510	4	29.37	30.0	30.8	30	3600	13626.035152196884
20250514 001511	4	29.37	30.0	30.8	30	3600	13627.695154428482
20250514 001513	4	29.37	30.0	30.8	30	3600	13629.355156898499
20250514 001515	4	29.37	30.0	30.8	30	3600	13631.015159130096
20250514 001516	4	29.37	30.0	30.8	30	3600	13632.675161361694
20250514 001518	4	29.37	30.0	30.8	30	3600	13634.33516383171
20250514 001520	4	29.37	30.0	30.8	30	3600	13635.995166063309
20250514 001521	4	29.37	30.0	30.8	30	3600	13637.655168294907
20250514 001523	4	29.37	30.0	30.8	30	3600	13639.315170764923
20250514 001525	4	29.37	30.0	30.8	30	3600	13640.97517323494
20250514 001526	4	29.37	30.0	30.8	30	3600	13642.635175466537
20250514 001528	4	29.37	30.0	30.8	30	3600	13644.295177936554
20250514 001530	4	29.37	30.0	30.8	30	3600	13645.955180168152
20250514 001531	4	29.37	30.0	30.8	30	3600	13647.61518239975
20250514 001533	4	29.37	30.0	30.8	30	3600	13649.275184631348
20250514 001535	4	29.37	30.0	30.8	30	3600	13650.935187101364
20250514 001536	4	29.37	30.0	30.8	30	3600	13652.595189332962
20250514 001538	4	29.37	30.0	30.8	30	3600	13654.25519156456
20250514 001540	4	29.37	30.0	30.8	30	3600	13655.915194034576
20250514 001541	4	29.37	30.0	30.8	30	3600	13657.575196266174
20250514 001543	4	29.37	30.0	30.8	30	3600	13659.235198497772
20250514 001545	4	29.37	30.0	30.8	30	3600	13660.895201206207
20250514 001546	4	29.37	30.0	30.8	30	3600	13662.555203437805
20250514 001548	4	29.37	30.0	30.8	30	3600	13664.215205669403
20250514 001550	4	29.37	30.0	30.8	30	3600	13665.885207891464
20250514 001551	4	29.37	30.0	30.8	30	3600	13667.545210123062
20250514 001553	4	29.37	30.0	30.8	30	3600	13669.205212593079
20250514 001555	4	29.37	30.0	30.8	30	3600	13670.865214824677
20250514 001556	4	29.37	30.0	30.8	30	3600	13672.525217056274
20250514 001558	4	29.37	30.0	30.8	30	3600	13674.18521976471
20250514 001600	4	29.37	30.0	30.8	30	3600	13675.845221996307
20250514 001601	4	29.37	30.0	30.8	30	3600	13677.505224227905
20250514 001603	4	29.37	30.0	30.8	30	3600	13679.165226697922
20250514 001604	4	29.37	30.0	30.8	30	3600	13680.82522892952
20250514 001606	4	29.37	30.0	30.8	30	3600	13682.485231161118
20250514 001608	4	29.37	30.0	30.8	30	3600	13684.145233392715
20250514 001609	4	29.37	30.0	30.8	30	3600	13685.805235862732
20250514 001611	4	29.37	30.0	30.8	30	3600	13687.46523809433
20250514 001613	4	29.37	30.0	30.8	30	3600	13689.125240325928
20250514 001614	4	29.37	30.0	30.8	30	3600	13690.785242795944
20250514 001616	4	29.37	30.0	30.8	30	3600	13692.445245027542
20250514 001618	4	29.37	30.0	30.8	30	3600	13694.10524725914
20250514 001619	4	29.37	30.0	30.8	30	3600	13695.765249967575
20250514 001621	4	29.37	30.0	30.8	30	3600	13697.425252199173
20250514 001623	4	29.37	30.0	30.8	30	3600	13699.08525443077
20250514 001624	4	29.37	30.0	30.8	30	3600	13700.745256900787
20250514 001626	4	29.37	30.0	30.8	30	3600	13702.405259132385
20250514 001628	4	29.37	30.0	30.8	30	3600	13704.065261363983
20250514 001629	4	29.37	30.0	30.8	30	3600	13705.725263834
20250514 001631	4	29.37	30.0	30.8	30	3600	13707.385266065598
20250514 001633	4	29.37	30.0	30.8	30	3600	13709.045268297195
20250514 001634	4	29.37	30.0	30.8	30	3600	13710.705270528793
20250514 001636	4	29.37	30.0	30.8	30	3600	13712.36527299881
20250514 001638	4	29.37	30.0	30.8	30	3600	13714.025275230408
20250514 001639	4	29.37	30.0	30.8	30	3600	13715.685277700424
20250514 001641	4	29.37	30.0	30.8	30	3600	13717.34528017044
20250514 001643	4	29.37	30.0	30.8	30	3600	13719.005282402039
20250514 001644	4	29.37	30.0	30.8	30	3600	13720.665284633636
20250514 001646	4	29.37	30.0	30.8	30	3600	13722.325287103653
20250514 001648	4	29.37	30.0	30.8	30	3600	13723.98528933525
20250514 001649	4	29.37	30.0	30.8	30	3600	13725.645291566849
20250514 001651	4	29.37	30.0	30.8	30	3600	13727.305294036865
20250514 001653	4	29.37	30.0	30.8	30	3600	13728.965296268463
20250514 001654	4	29.37	30.0	30.8	30	3600	13730.625298500061
20250514 001656	4	29.37	30.0	30.8	30	3600	13732.285300731659
20250514 001658	4	29.37	30.0	30.8	30	3600	13733.945303201675
20250514 001659	4	29.37	30.0	30.8	30	3600	13735.605305433273
20250514 001701	4	29.37	30.0	30.8	30	3600	13737.275307893753
20250514 001703	4	29.37	30.0	30.8	30	3600	13738.935310125351
20250514 001704	4	29.37	30.0	30.8	30	3600	13740.60531258583
20250514 001706	4	29.37	30.0	30.8	30	3600	13742.265314817429
20250514 001708	4	29.37	30.0	30.8	30	3600	13743.925317287445
20250514 001709	4	29.37	30.0	30.8	30	3600	13745.585319519043
20250514 001711	4	29.37	30.0	30.8	30	3600	13747.24532175064
20250514 001713	4	29.37	30.0	30.8	30	3600	13748.905324220657
20250514 001714	4	29.37	30.0	30.8	30	3600	13750.565326452255
20250514 001716	4	29.37	30.0	30.8	30	3600	13752.225328683853
20250514 001718	4	29.37	30.0	30.8	30	3600	13753.88533115387
20250514 001719	4	29.37	30.0	30.8	30	3600	13755.545333623886
20250514 001721	4	29.37	30.0	30.8	30	3600	13757.205335855484
20250514 001723	4	29.37	30.0	30.8	30	3600	13758.8653383255
20250514 001724	4	29.37	30.0	30.8	30	3600	13760.525340557098
20250514 001726	4	29.37	30.0	30.8	30	3600	13762.185342788696
20250514 001728	4	29.37	30.0	30.8	30	3600	13763.845345020294
20250514 001729	4	29.37	30.0	30.8	30	3600	13765.50534749031
20250514 001731	4	29.37	30.0	30.8	30	3600	13767.165349721909
20250514 001732	4	29.37	30.0	30.8	30	3600	13768.825351953506
20250514 001734	4	29.37	30.0	30.8	30	3600	13770.485354423523
20250514 001736	4	29.37	30.0	30.8	30	3600	13772.155356884003
20250514 001737	4	29.37	30.0	30.8	30	3600	13773.8153591156
20250514 001739	4	29.37	30.0	30.8	30	3600	13775.48536157608
20250514 001741	4	29.37	30.0	30.8	30	3600	13777.145363807678
20250514 001742	4	29.37	30.0	30.8	30	3600	13778.805366039276
20250514 001744	4	29.37	30.0	30.8	30	3600	13780.465368509293
20250514 001746	4	29.37	30.0	30.8	30	3600	13782.12537074089
20250514 001747	4	29.37	30.0	30.8	30	3600	13783.785372972488
20250514 001749	4	29.37	30.0	30.8	30	3600	13785.445375442505
20250514 001751	4	29.37	30.0	30.8	30	3600	13787.105377674103
20250514 001752	4	29.37	30.0	30.8	30	3600	13788.7653799057
20250514 001754	4	29.37	30.0	30.8	30	3600	13790.425382137299
20250514 001756	4	29.37	30.0	30.8	30	3600	13792.085384607315
20250514 001757	4	29.37	30.0	30.8	30	3600	13793.745386838913
20250514 001759	4	29.37	30.0	30.8	30	3600	13795.415389299393
20250514 001801	4	29.37	30.0	30.8	30	3600	13797.07539153099
20250514 001802	4	29.37	30.0	30.8	30	3600	13798.735394001007
20250514 001804	4	29.37	30.0	30.8	30	3600	13800.395396471024
20250514 001806	4	29.37	30.0	30.8	30	3600	13802.055398702621
20250514 001807	4	29.37	30.0	30.8	30	3600	13803.715401172638
20250514 001809	4	29.37	30.0	30.8	30	3600	13805.375403165817
20250514 001811	4	29.37	30.0	30.8	30	3600	13807.035405397415
20250514 001812	4	29.37	30.0	30.8	30	3600	13808.695407867432
20250514 001814	4	29.37	30.0	30.8	30	3600	13810.355410337448
20250514 001816	4	29.37	30.0	30.8	30	3600	13812.015412569046
20250514 001817	4	29.37	30.0	30.8	30	3600	13813.675414800644
20250514 001819	4	29.37	30.0	30.8	30	3600	13815.33541727066
20250514 001821	4	29.37	30.0	30.8	30	3600	13816.995419502258
20250514 001822	4	29.37	30.0	30.8	30	3600	13818.655421733856
20250514 001824	4	29.37	30.0	30.8	30	3600	13820.315424203873
20250514 001826	4	29.37	30.0	30.8	30	3600	13821.97542667389
20250514 001827	4	29.37	30.0	30.8	30	3600	13823.635428905487
20250514 001829	4	29.37	30.0	30.8	30	3600	13825.295430898666
20250514 001831	4	29.37	30.0	30.8	30	3600	13826.955433368683
20250514 001832	4	29.37	30.0	30.8	30	3600	13828.6154358387
20250514 001834	4	29.37	30.0	30.8	30	3600	13830.275438070297
20250514 001836	4	29.37	30.0	30.8	30	3600	13831.935440540314
20250514 001837	4	29.37	30.0	30.8	30	3600	13833.595442771912
20250514 001839	4	29.37	30.0	30.8	30	3600	13835.25544500351
20250514 001841	4	29.37	30.0	30.8	30	3600	13836.915447473526
20250514 001842	4	29.37	30.0	30.8	30	3600	13838.575449705124
20250514 001844	4	29.37	30.0	30.8	30	3600	13840.235451936722
20250514 001846	4	29.37	30.0	30.8	30	3600	13841.895454406738
20250514 001847	4	29.37	30.0	30.8	30	3600	13843.555456638336
20250514 001849	4	29.37	30.0	30.8	30	3600	13845.215458869934
20250514 001851	4	29.37	30.0	30.8	30	3600	13846.87546133995
20250514 001852	4	29.37	30.0	30.8	30	3600	13848.535463571548
20250514 001854	4	29.37	30.0	30.8	30	3600	13850.195466041565
20250514 001856	4	29.37	30.0	30.8	30	3600	13851.855468273163
20250514 001857	4	29.37	30.0	30.8	30	3600	13853.51547074318
20250514 001859	4	29.37	30.0	30.8	30	3600	13855.175472974777
20250514 001901	4	29.37	30.0	30.8	30	3600	13856.835475206375
20250514 001902	4	29.37	30.0	30.8	30	3600	13858.495477676392
20250514 001904	4	29.37	30.0	30.8	30	3600	13860.15547990799
20250514 001905	4	29.37	30.0	30.8	30	3600	13861.815482139587
20250514 001907	4	29.37	30.0	30.8	30	3600	13863.475484609604
20250514 001909	4	29.37	30.0	30.8	30	3600	13865.135486841202
20250514 001910	4	29.37	30.0	30.8	30	3600	13866.7954890728
20250514 001912	4	29.37	30.0	30.8	30	3600	13868.455491542816
20250514 001914	4	29.37	30.0	30.8	30	3600	13870.115494012833
20250514 001915	4	29.37	30.0	30.8	30	3600	13871.77549624443
20250514 001917	4	29.37	30.0	30.8	30	3600	13873.435498714447
20250514 001919	4	29.37	30.0	30.8	30	3600	13875.095500946045
20250514 001920	4	29.37	30.0	30.8	30	3600	13876.755503177643
20250514 001922	4	29.37	30.0	30.8	30	3600	13878.41550540924
20250514 001924	4	29.37	30.0	30.8	30	3600	13880.075507879257
20250514 001925	4	29.37	30.0	30.8	30	3600	13881.735510110855
20250514 001927	4	29.37	30.0	30.8	30	3600	13883.405512571335
20250514 001929	4	29.37	30.0	30.8	30	3600	13885.065514802933
20250514 001930	4	29.37	30.0	30.8	30	3600	13886.735517024994
20250514 001932	4	29.37	30.0	30.8	30	3600	13888.39551949501
20250514 001934	4	29.37	30.0	30.8	30	3600	13890.055521965027
20250514 001935	4	29.37	30.0	30.8	30	3600	13891.715524196625
20250514 001937	4	29.37	30.0	30.8	30	3600	13893.375526428223
20250514 001939	4	29.37	30.0	30.8	30	3600	13895.03552889824
20250514 001940	4	29.37	30.0	30.8	30	3600	13896.695531129837
20250514 001942	4	29.37	30.0	30.8	30	3600	13898.355533361435
20250514 001944	4	29.37	30.0	30.8	30	3600	13900.015535831451
20250514 001945	4	29.37	30.0	30.8	30	3600	13901.67553806305
20250514 001947	4	29.37	30.0	30.8	30	3600	13903.335540294647
20250514 001949	4	29.37	30.0	30.8	30	3600	13904.995542526245
20250514 001950	4	29.37	30.0	30.8	30	3600	13906.655544996262
20250514 001952	4	29.37	30.0	30.8	30	3600	13908.31554722786
20250514 001954	4	29.37	30.0	30.8	30	3600	13909.975549697876
20250514 001955	4	29.37	30.0	30.8	30	3600	13911.635552167892
20250514 001957	4	29.37	30.0	30.8	30	3600	13913.29555439949
20250514 001959	4	29.37	30.0	30.8	30	3600	13914.955556631088
20250514 002000	4	29.37	30.0	30.8	30	3600	13916.615559101105
20250514 002002	4	29.37	30.0	30.8	30	3600	13918.275561332703
20250514 002004	4	29.37	30.0	30.8	30	3600	13919.9355635643
20250514 002005	4	29.37	30.0	30.8	30	3600	13921.595566034317
20250514 002007	4	29.37	30.0	30.8	30	3600	13923.255568265915
20250514 002009	4	29.37	30.0	30.8	30	3600	13924.915570497513
20250514 002010	4	29.37	30.0	30.8	30	3600	13926.57557272911
20250514 002012	4	29.37	30.0	30.8	30	3600	13928.235575199127
20250514 002014	4	29.37	30.0	30.8	30	3600	13929.895577669144
20250514 002015	4	29.37	30.0	30.8	30	3600	13931.555579900742
20250514 002017	4	29.37	30.0	30.8	30	3600	13933.215582370758
20250514 002019	4	29.37	30.0	30.8	30	3600	13934.875584602356
20250514 002020	4	29.37	30.0	30.8	30	3600	13936.535586833954
20250514 002022	4	29.37	30.0	30.8	30	3600	13938.19558930397
20250514 002024	4	29.37	30.0	30.8	30	3600	13939.855591535568
20250514 002025	4	29.37	30.0	30.8	30	3600	13941.515593767166
20250514 002027	4	29.37	30.0	30.8	30	3600	13943.175596237183
