1bar_Ex340_Em440,,1bar_Ex340_Em490,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
279.0041809,203.4768677,279.0144958,192.6892242,
279.5041809,201.9437561,279.5144958,187.6363983,
280.0041809,210.2449799,280.0144958,190.7161407,
280.5041809,202.4845581,280.5144958,185.8307037,
281.0041809,207.6533966,281.0144958,189.0214539,
281.5041809,199.2560272,281.5144958,186.9287262,
282.0041809,198.4006805,282.0144958,184.4547119,
282.5041809,198.5114441,282.5144958,186.1937714,
283.0041809,195.3221893,283.0144958,183.8873901,
283.5041809,198.8969727,283.5144958,182.0911255,
284.0041809,193.6082611,284.0144958,180.5883331,
284.5041809,189.7687836,284.5144958,180.0108643,
285.0041809,185.5346222,285.0144958,177.5868225,
285.5041809,187.7556,285.5144958,177.9521484,
286.0041809,180.0504761,286.0144958,167.4060974,
286.5041809,183.4403229,286.5144958,172.9971161,
287.0041809,181.0484619,287.0144958,165.844635,
287.5041809,175.4398804,287.5144958,168.824295,
288.0041809,181.745163,288.0144958,170.0507202,
288.5041809,174.0664063,288.5145569,169.5606537,
289.0041809,172.4390106,289.0145569,168.4438324,
289.5041809,172.8676147,289.5144958,165.9058838,
290.0041809,171.9920349,290.0144958,167.8412781,
290.5041809,174.6434021,290.5144958,168.3895874,
291.0041809,175.4147949,291.0144958,168.3161011,
291.5041809,167.8529816,291.5144958,165.2695313,
292.0041809,169.5232086,292.0144958,167.1569061,
292.5041809,172.5857849,292.5144958,165.2263947,
293.0041809,174.8010559,293.0144958,165.2745056,
293.5041809,170.7697449,293.5144958,163.3036346,
294.0041809,173.6330872,294.0144958,165.5760498,
294.5041809,166.5044861,294.5144958,163.3880768,
295.0041809,167.9857635,295.0144958,163.8840637,
295.5041809,168.085495,295.5144958,169.7897949,
296.0041809,169.9480438,296.0144958,161.3523102,
296.5041809,172.3621674,296.5144958,159.640686,
297.0041809,170.6821442,297.0144958,161.6818542,
297.5041809,171.8527985,297.5144958,166.1748047,
298.0041809,169.3262177,298.0144958,163.3796539,
298.5041809,167.6334229,298.5144958,161.1425171,
299.0041809,170.5352936,299.0144958,163.6880646,
299.5041809,171.5099182,299.5144958,161.440979,
300.0041809,172.9494324,300.0144958,164.8989105,
300.5041809,167.9147797,300.5144958,160.914856,
301.0041809,166.5487366,301.0144958,163.4542542,
301.5041809,171.7053833,301.5144958,158.2930603,
302.0041809,165.327713,302.0144958,164.9519043,
302.5041809,165.831543,302.5144958,165.219223,
303.0041809,166.8613434,303.0145569,163.4030151,
303.5041809,168.7271423,303.5144958,162.717804,
304.0041809,167.2316895,304.0144958,162.184433,
304.5041809,165.5063019,304.5144958,157.874115,
305.0041809,166.30867,305.0144958,165.5588226,
305.5041809,169.0231628,305.5144958,165.6252747,
306.0041809,164.4101715,306.0144958,165.5719147,
306.5041809,161.0455322,306.5144958,164.3266754,
307.0041809,166.5897064,307.0144958,161.5869598,
307.5041809,158.6448059,307.5144958,157.6271362,
308.0041809,159.6667328,308.0144958,157.8488617,
308.5041809,156.8455048,308.5144958,156.9403381,
309.0041809,157.2462921,309.0144958,155.7397461,
309.5041809,153.2034454,309.5144958,155.0635681,
310.0041809,151.2893372,310.0144958,158.419281,
310.5041809,148.7641754,310.5144958,153.1845245,
311.0041809,148.7446899,311.0144958,153.8329163,
311.5041809,143.8173065,311.5144958,155.0514526,
312.0041809,140.6049652,312.0144958,148.643158,
312.5041809,137.5746002,312.5144958,144.8265686,
313.0041809,137.9250946,313.0144958,153.2236176,
313.5041809,135.9829559,313.5144958,149.7545624,
314.0041809,136.2949982,314.0144958,145.326889,
314.5041809,131.3007965,314.5144958,149.402832,
315.0041809,131.1409454,315.0144958,147.7026825,
315.5041809,127.2522507,315.5144958,146.116745,
316.0041809,126.4214783,316.0144958,142.4564056,
316.5041809,127.5137253,316.5144958,143.6820068,
317.0041809,126.791687,317.0144958,147.1626282,
317.5041809,130.3379669,317.5144958,141.2106323,
318.0041809,130.9742737,318.0144958,145.6634064,
318.5041809,130.0270386,318.5144958,146.7224274,
319.0041809,139.0303192,319.0144958,147.5280762,
319.5041809,135.4968872,319.5144958,147.994812,
320.0041809,138.7061005,320.0144958,145.9229584,
320.5041809,138.389801,320.5145569,147.5307922,
321.0041809,134.6323395,321.0144958,145.2659607,
321.5041809,142.238205,321.5144958,149.653717,
322.0041809,142.6158142,322.0144958,148.272583,
322.5041809,145.3558655,322.5144958,151.6654053,
323.0041809,145.4128571,323.0144958,151.3101501,
323.5041809,151.6957855,323.5144958,153.9467621,
324.0041809,152.3918304,324.0144958,151.3635712,
324.5041809,153.0438843,324.5144958,155.9045563,
325.0041809,159.8432922,325.0144958,156.5837097,
325.5041809,158.5824127,325.5144958,157.5523224,
326.0041809,158.8827515,326.0144958,158.1286774,
326.5041809,162.3751068,326.5144958,158.5050964,
327.0041809,166.8676758,327.0144958,162.0743866,
327.5041809,162.1605225,327.5144958,160.4308014,
328.0041809,163.2333069,328.0144958,160.7081146,
328.5041809,163.6858215,328.5144958,161.1141205,
329.0041809,163.6673126,329.0144958,164.6929779,
329.5041809,161.6971741,329.5144958,161.3856201,
330.0041809,164.0787201,330.0144958,165.2297211,
330.5041809,162.5212555,330.5144958,160.6817322,
331.0041809,159.6056061,331.0144958,156.9860077,
331.5041809,162.3696442,331.5144958,155.0473633,
332.0041809,158.0602417,332.0144958,156.8871765,
332.5041809,157.3747864,332.5144958,157.1225891,
333.0041809,155.1667175,333.0144958,154.4137573,
333.5041809,156.6681366,333.5144958,153.1530457,
334.0041809,152.2687531,334.0144958,154.0706024,
334.5041809,149.1368103,334.5144958,149.5552673,
335.0041809,146.8092651,335.0144958,150.8366699,
335.5041809,147.9283447,335.5144958,142.3746948,
336.0041809,149.7362671,336.0144958,146.1869965,
336.5041809,147.0339203,336.5144958,143.8018188,
337.0041809,147.4377136,337.0144958,145.2413788,
337.5041809,144.3448181,337.5144958,142.6059265,
338.0041809,139.8732758,338.0144958,140.729187,
338.5041809,145.6582642,338.5145569,144.4048767,
339.0041809,136.3134003,339.0144958,137.8747864,
339.5041809,138.1054688,339.5144958,141.0728302,
340.0041809,138.3679352,340.0144958,141.688736,
340.5041809,139.530838,340.5144958,138.5358582,
341.0041809,141.0829773,341.0144958,139.0228577,
341.5041809,136.702652,341.5144958,138.9628143,
342.0041809,138.1579742,342.0144958,138.6611938,
342.5041809,138.1799927,342.5144958,135.8856659,
343.0041809,135.9832611,343.0144958,140.0124207,
343.5041809,134.3116455,343.5144958,137.8483887,
344.0041809,135.9708557,344.0144958,137.1027832,
344.5041809,133.733017,344.5144958,137.9105225,
345.0041809,132.2510071,345.0144958,141.6304779,
345.5041809,137.7850952,345.5144958,134.6839447,
346.0041809,132.8001251,346.0144958,138.008606,
346.5041809,135.9616394,346.5144958,135.5659943,
347.0041809,137.0940094,347.0144958,134.1507416,
347.5041809,134.926239,347.5144958,136.6847534,
348.0041809,135.7597046,348.0144958,134.6874695,
348.5041809,133.0743713,348.5144958,139.0719604,
349.0041809,135.0520325,349.0144958,133.1595917,
349.5041809,132.6339417,349.5144958,136.8147125,
350.0041809,136.0295868,350.0144958,134.0494537,
350.5041809,139.9963074,350.5144958,134.1086578,
351.0041809,133.6160278,351.0144958,135.8556671,
351.5041809,133.7567749,351.5144958,135.9494019,
352.0041809,135.787262,352.0144958,133.3084869,
352.5041809,133.8739166,352.5144958,136.3403168,
353.0041809,135.0869446,353.0144958,130.4824066,
353.5041809,139.8041992,353.5144958,135.3729553,
354.0041809,135.4700928,354.0144958,134.654541,
354.5041809,136.6378174,354.5144958,139.9799194,
355.0041809,133.7126923,355.0144958,134.6744385,
355.5041809,137.9395294,355.5144958,136.9008026,
356.0041809,134.8138885,356.0144958,133.160202,
356.5041809,129.7275848,356.5144958,134.9320831,
357.0041809,131.6657104,357.0144958,135.6027679,
357.5041809,131.4172821,357.5144958,134.3458862,
358.0041809,131.5225983,358.0144958,131.8978119,
358.5041809,126.7716599,358.5144958,134.3765564,
359.0041809,131.1283875,359.0144958,133.348114,
359.5041809,124.9478607,359.5144958,132.0662842,
360.0041809,125.1337357,360.0144958,130.508194,
360.5041809,126.8648376,360.5144958,131.6701813,
361.0041809,123.7864609,361.0144958,127.3614044,
361.5041809,117.2057571,361.5144958,128.7267609,
362.0041809,118.8570328,362.0144958,129.4967651,
362.5041809,118.3582001,362.5144958,127.2921982,
363.0041809,115.5172806,363.0144958,123.3827133,
363.5041809,115.5215149,363.5144958,125.2478943,
364.0041809,112.1484985,364.0144958,122.6274261,
364.5041809,108.5629425,364.5144958,123.9118805,
365.0041809,114.3837204,365.0144958,120.8898239,
365.5041809,111.3953018,365.5145569,122.8396454,
366.0041809,108.567009,366.0144958,120.6289978,
366.5041809,104.0858154,366.5144958,123.5445633,
367.0041809,107.1424179,367.0144958,123.8175201,
367.5041809,106.7324753,367.5144958,118.460228,
368.0041809,104.0841751,368.0144958,114.8697128,
368.5041809,106.8010101,368.5144958,124.5342026,
369.0041809,112.978775,369.0144958,120.8239594,
369.5041809,107.1710892,369.5144958,120.6031418,
370.0041809,107.9430542,370.0144958,123.2026749,
370.5041809,112.450882,370.5144958,126.595047,
371.0041809,115.3974533,371.0144958,123.0944595,
371.5041809,116.9656601,371.5144958,125.6907272,
372.0041809,112.8501511,372.0144958,128.9887848,
372.5041809,117.7023621,372.5144958,128.5732117,
373.0041809,117.9383926,373.0144958,124.4691162,
373.5041809,121.9071655,373.5144958,129.1362915,
374.0041809,123.3566818,374.0144958,122.6579361,
374.5041809,125.1708984,374.5144958,129.9873505,
375.0041809,127.6880035,375.0144958,131.2462463,
375.5041809,129.5826111,375.5144958,136.3376465,
376.0041809,130.152298,376.0144958,130.1227875,
376.5041809,131.0997925,376.5144958,134.2342072,
377.0041809,127.8355103,377.0144958,132.5671997,
377.5041809,136.5405426,377.5144958,133.1573639,
378.0041809,135.3991852,378.0144958,133.1242981,
378.5041809,134.0993347,378.5144958,136.6177826,
379.0041809,133.6957397,379.0144958,136.4550323,
379.5041809,134.0657959,379.5144958,134.5949249,
380.0041809,135.18573,380.0144958,138.0302887,
380.5041809,138.2216644,380.5145569,133.7956848,
381.0041809,135.3239899,381.0144958,132.6912842,
381.5041809,130.8769836,381.5144958,132.4894867,
382.0041809,137.7119141,382.0144958,134.5223541,
382.5041809,136.7684937,382.5145569,133.8428345,
383.0041809,131.7612457,383.0144958,132.3195953,
383.5041809,130.836731,383.5145569,133.4140625,
384.0041809,129.0417633,384.0144958,130.3575134,
384.5041809,128.5153961,384.5144958,131.5175171,
385.0041809,124.6009521,385.0144958,126.8945923,
385.5041809,127.9996033,385.5144958,129.7084045,
386.0041809,128.8585815,386.0144958,126.9205933,
386.5041809,125.7497635,386.5144958,121.009346,
387.0041809,125.7300491,387.0144958,122.500473,
387.5041809,121.8184738,387.5144958,123.5741882,
388.0041809,123.8992996,388.0144958,123.4552536,
388.5041809,121.3055344,388.5144958,122.4667282,
389.0041809,121.7816391,389.0144958,118.3863754,
389.5041809,119.0482101,389.5144958,119.4744644,
390.0041809,121.2981262,390.0144958,121.7819214,
390.5041809,117.0556641,390.5144958,115.7154922,
391.0041809,116.9726181,391.0144958,115.8450241,
391.5041809,112.5433273,391.5144958,117.0577774,
392.0041809,116.0777206,392.0144958,116.3847122,
392.5041809,115.8404922,392.5144958,119.4633255,
393.0041809,115.482872,393.0144958,112.9026184,
393.5041809,113.5460358,393.5144958,111.1443863,
394.0041809,116.3642197,394.0144958,114.6897888,
394.5041809,113.5094452,394.5144958,115.9382477,
395.0041809,111.1248856,395.0144958,114.655159,
395.5041809,113.0171432,395.5144958,115.0443573,
396.0041809,111.5664291,396.0144958,111.5863342,
396.5041809,114.0502167,396.5144958,112.2124939,
397.0041809,116.5288315,397.0144958,110.9945908,
397.5041809,114.8502808,397.5144958,114.4169235,
398.0041809,113.3296967,398.0144958,108.6073074,
398.5041809,115.4055939,398.5144958,111.0873947,
399.0041809,112.4777756,399.0144958,114.9520187,
399.5041809,115.081871,399.5144958,117.7397766,
400.0041809,111.7094269,400.0144958,114.3867874,
400.5041809,110.7684021,400.5144958,112.8010178,
401.0041809,109.7788086,401.0145569,114.9819641,
401.5041809,112.3892288,401.5144958,114.6627884,
402.0041809,112.79245,402.0144958,112.510643,
402.5041809,115.4626465,402.5144958,114.4616318,
403.0041809,109.8005981,403.0144958,112.9645157,
403.5041809,111.7323914,403.5144958,113.8229828,
404.0041809,108.6449051,404.0144958,113.1153412,
404.5041809,111.4814224,404.5144958,113.0973434,
405.0041809,112.3984222,405.0144958,111.7796326,
405.5041809,109.621582,405.5144958,114.0525742,
406.0041809,112.6677322,406.0144958,113.7757568,
406.5041809,113.1696396,406.5144958,109.8464432,
407.0041809,109.6174469,407.0144958,110.6801376,
407.5041809,110.8109131,407.5144958,110.9557724,
408.0041809,109.822319,408.0144958,112.5446625,
408.5041809,111.7767181,408.5144958,108.1207733,
409.0041809,110.3256531,409.0144958,112.787056,
409.5041809,107.7700806,409.5144958,110.563942,
410.0041809,107.1194839,410.0144958,110.6945114,
410.5041809,105.2891846,410.5144958,111.0528793,
411.0041809,105.3218231,411.0144958,116.3862228,
411.5041809,107.0618134,411.5144958,110.8290634,
412.0041809,106.5745163,412.0145569,110.1781845,
412.5041809,103.7554474,412.5144958,108.3200378,
413.0041809,99.85884857,413.0144958,109.3909683,
413.5041809,97.55583191,413.5145569,106.110733,
414.0041809,103.0331345,414.0144958,105.7644196,
414.5041809,96.30945587,414.5144958,102.8805542,
415.0041809,94.6078186,415.0144958,102.1674576,
415.5041809,95.0313797,415.5144958,105.3576431,
416.0041809,93.12743378,416.0144958,103.3933945,
416.5041809,92.88368988,416.5144958,102.2001801,
417.0041809,91.37598419,417.0144958,102.8353119,
417.5041809,89.34872437,417.5144958,103.562767,
418.0041809,89.6596756,418.0144958,101.0449905,
418.5041809,90.25634766,418.5144958,103.7423782,
419.0041809,91.14930725,419.0144958,99.94372559,
419.5041809,88.28121185,419.5144958,104.2266006,
420.0041809,92.42597961,420.0144958,100.288826,
420.5041809,96.4306488,420.5144958,104.4082336,
421.0041809,91.81713867,421.0144958,99.61714935,
421.5041809,98.11946106,421.5144958,102.1954803,
422.0041809,94.9656601,422.0144958,105.7307129,
422.5041809,98.77169037,422.5144958,105.286232,
423.0041809,99.5711441,423.0144958,106.0668945,
423.5041809,96.58202362,423.5144958,104.3427353,
424.0041809,99.0694046,424.0144958,104.9476547,
424.5041809,103.5149765,424.5144958,104.8817978,
425.0041809,100.8313293,425.0144958,105.6322861,
425.5041809,103.664917,425.5144958,107.065979,
426.0041809,103.7803268,426.0144958,110.5773468,
426.5041809,107.0386581,426.5144958,106.6664963,
427.0041809,108.0555725,427.0144958,110.6108627,
427.5041809,111.2830582,427.5145569,110.0917435,
428.0041809,107.4830627,428.0144958,112.0163727,
428.5041809,113.0600433,428.5144958,117.2260437,
429.0041809,110.0257187,429.0145569,113.0180054,
429.5041809,95.58343506,429.5144958,109.7588806,
430.0041809,92.86291504,430.0145569,102.7074966,
430.5041809,91.38173676,430.5144958,102.567337,
431.0041809,90.34767151,431.0144958,99.80425262,
431.5041809,89.87756348,431.5144958,100.5794144,
432.0041809,89.47933197,432.0144958,101.7636108,
432.5041809,91.13515472,432.5144958,101.0604706,
433.0041809,89.79825592,433.0144958,100.1673279,
433.5041809,91.09770203,433.5144958,100.8541183,
434.0041809,91.8513031,434.0144958,103.347374,
434.5041809,97.80123901,434.5144958,105.8410263,
435.0041809,96.33272552,435.0144958,107.2223892,
435.5041809,92.28398895,435.5144958,105.1236115,
436.0041809,94.26818085,436.0144958,103.2169266,
436.5041809,93.97896576,436.5144958,108.8009796,
437.0041809,100.6844788,437.0144958,109.8474884,
437.5041809,96.86108398,437.5144958,111.2283554,
438.0041809,99.96044159,438.0144958,110.5576324,
438.5041809,104.267746,438.5144958,114.8294678,
439.0041809,99.78180695,439.0144958,117.7827072,
439.5041809,103.3922882,439.5144958,115.2376938,
440.0041809,103.6909409,440.0144958,117.550087,
440.5041809,106.8967667,440.5144958,118.5574875,
441.0041809,105.8605576,441.0144958,120.658226,
441.5041809,109.7709808,441.5144958,123.0835876,
442.0041809,108.608345,442.0144958,122.6802902,
442.5041809,109.103981,442.5144958,123.2407684,
443.0041809,112.9363708,443.0144958,129.0722351,
443.5041809,114.0031738,443.5144958,126.6483536,
444.0041809,115.9183121,444.0144958,130.7318268,
444.5041809,112.0280228,444.5144958,132.4035492,
445.0041809,122.7852783,445.0144958,132.7050934,
445.5041809,121.7606888,445.5144958,131.9494629,
446.0041809,119.7127457,446.0144958,139.3356476,
446.5041809,125.9393082,446.5144958,139.3946991,
447.0041809,127.3515244,447.0145569,141.4958038,
447.5041809,124.9969101,447.5144958,141.671814,
448.0041809,126.2065735,448.0144958,143.0184631,
448.5041809,128.2906494,448.5144958,148.6452026,
449.0041809,131.2612305,449.0144958,146.212326,
449.5041809,130.0830994,449.5144958,147.2713928,
450.0041809,133.2094116,450.0144958,146.5150299,

1bar_Ex340_Em440,
1bar_Ex340_Em440
Collection Time: 6/26/2025 1:35:25 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Thu 26 Jun 01:35:25 PM 2025
Batch: C:\Users\BudinLabCary\Desktop\hpcell\1bar_pressureYeast_06262025\1bar_06262025.FBKN
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY15240001
Data mode                         Fluorescence
Ex. wavelengths (nm)              340.0000 ; 340.0000
Em. wavelengths (nm)              440.0000 ; 490.0000
Ex. Slit (nm)                     2.5
Em. Slit (nm)                     5
Averaging Time (s)                0.5000
Cycle time(min)                   0.5000
Stop time(min)                    450.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   High
Comments:
Method Log     :
Method Name    : C:\Users\BudinLabCary\Desktop\hpcell\1bar_pressureYeast_06262025\1bar_06262025.FBKN
Date/Time stamp: 6/26/2025 1:35:22 PM
Method Modifications:
Wellplate Overlay Mode Changed: 5/9/2025 2:31:48 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 5/9/2025 2:31:48 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 5/9/2025 2:31:48 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 5/9/2025 2:31:48 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 5/9/2025 2:31:48 PM, Old:User defined, New:Overlay columns
PMT Volts Changed: 5/9/2025 3:02:43 PM, Old:600, New:800
Autoconvert Changed: 5/9/2025 3:02:43 PM, Old:None, New:Ascii with Log
Multiwavelength Changed: 5/9/2025 3:02:43 PM, Old:OFF, New:ON
Excitation Wavelengths 1 Changed: 5/9/2025 3:02:43 PM, Old:   350.0000, New:   340.0000
Emission Wavelengths 1 Changed: 5/9/2025 3:02:43 PM, Old:   450.0000, New:   440.0000
Excitation Wavelengths 2 Changed: 5/9/2025 3:02:43 PM, Old:   360.0000, New:   340.0000
Emission Wavelengths 2 Changed: 5/9/2025 3:02:43 PM, Old:   460.0000, New:   490.0000
Excitation Wavelength Changed: 5/9/2025 3:02:43 PM, Old: 400.00, New: 340.00
Emission Wavelength Changed: 5/9/2025 3:02:43 PM, Old: 600.00, New: 440.00
Cycle Time 1 Changed: 5/9/2025 3:02:43 PM, Old: 0.0000, New: 1.0000
Stop Time 1 Changed: 5/9/2025 3:02:43 PM, Old: 1.0000, New:360.0000
Emission PMT (V): Changed: 5/9/2025 3:02:43 PM, Old: 600, New: 800
Overlayed Graphs Changed: 5/9/2025 6:27:43 PM, Old:OFF, New:ON
Ave. time (s): Changed: 5/9/2025 6:30:09 PM, Old:0.10000, New:0.50000
Cycle Time 1 Changed: 5/9/2025 6:30:09 PM, Old: 1.0000, New: 0.5000
Ex. Slit Width (nm): Changed: 5/9/2025 6:59:26 PM, Old:5, New:2.5
PMT Volts Changed: 5/10/2025 2:27:31 PM, Old:800, New:850
Emission PMT (V): Changed: 5/10/2025 2:27:31 PM, Old: 800, New: 850
PMT Volts Changed: 5/12/2025 10:51:27 AM, Old:850, New:780
Emission PMT (V): Changed: 5/12/2025 10:51:27 AM, Old: 850, New: 780
PMT Volts Changed: 5/12/2025 8:32:39 PM, Old:780, New:800
Emission PMT (V): Changed: 5/12/2025 8:32:39 PM, Old: 780, New: 800
Current Method Changed: 5/14/2025 11:36:46 AM, Old:C:\Users\BudinLabCary\Desktop\hpcell\SOPE-DAG_20250513\kinetic1.FBKN, New:C:\USERS\BUDINLABCARY\DESKTOP\HPCELL\SOPE-DAG_20250513\KINETIC1.FBKN
PMT Volts Changed: 5/14/2025 12:00:37 PM, Old:800, New:780
Emission PMT (V): Changed: 5/14/2025 12:00:37 PM, Old: 800, New: 780
PMT Volts Changed: 5/14/2025 7:08:34 PM, Old:780, New:800
Stop Time 1 Changed: 5/14/2025 7:08:34 PM, Old:360.0000, New:450.0000
Emission PMT (V): Changed: 5/14/2025 7:08:34 PM, Old: 780, New: 800
End Method Modifications

1bar_Ex340_Em490,
1bar_Ex340_Em490
Collection Time: 6/26/2025 1:35:25 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Thu 26 Jun 01:35:25 PM 2025
Batch: C:\Users\BudinLabCary\Desktop\hpcell\1bar_pressureYeast_06262025\1bar_06262025.FBKN
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY15240001
Data mode                         Fluorescence
Ex. wavelengths (nm)              340.0000 ; 340.0000
Em. wavelengths (nm)              440.0000 ; 490.0000
Ex. Slit (nm)                     2.5
Em. Slit (nm)                     5
Averaging Time (s)                0.5000
Cycle time(min)                   0.5000
Stop time(min)                    450.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   High
Comments:
Method Log     :
Method Name    : C:\Users\BudinLabCary\Desktop\hpcell\1bar_pressureYeast_06262025\1bar_06262025.FBKN
Date/Time stamp: 6/26/2025 1:35:22 PM
Method Modifications:
Wellplate Overlay Mode Changed: 5/9/2025 2:31:48 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 5/9/2025 2:31:48 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 5/9/2025 2:31:48 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 5/9/2025 2:31:48 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 5/9/2025 2:31:48 PM, Old:User defined, New:Overlay columns
PMT Volts Changed: 5/9/2025 3:02:43 PM, Old:600, New:800
Autoconvert Changed: 5/9/2025 3:02:43 PM, Old:None, New:Ascii with Log
Multiwavelength Changed: 5/9/2025 3:02:43 PM, Old:OFF, New:ON
Excitation Wavelengths 1 Changed: 5/9/2025 3:02:43 PM, Old:   350.0000, New:   340.0000
Emission Wavelengths 1 Changed: 5/9/2025 3:02:43 PM, Old:   450.0000, New:   440.0000
Excitation Wavelengths 2 Changed: 5/9/2025 3:02:43 PM, Old:   360.0000, New:   340.0000
Emission Wavelengths 2 Changed: 5/9/2025 3:02:43 PM, Old:   460.0000, New:   490.0000
Excitation Wavelength Changed: 5/9/2025 3:02:43 PM, Old: 400.00, New: 340.00
Emission Wavelength Changed: 5/9/2025 3:02:43 PM, Old: 600.00, New: 440.00
Cycle Time 1 Changed: 5/9/2025 3:02:43 PM, Old: 0.0000, New: 1.0000
Stop Time 1 Changed: 5/9/2025 3:02:43 PM, Old: 1.0000, New:360.0000
Emission PMT (V): Changed: 5/9/2025 3:02:43 PM, Old: 600, New: 800
Overlayed Graphs Changed: 5/9/2025 6:27:43 PM, Old:OFF, New:ON
Ave. time (s): Changed: 5/9/2025 6:30:09 PM, Old:0.10000, New:0.50000
Cycle Time 1 Changed: 5/9/2025 6:30:09 PM, Old: 1.0000, New: 0.5000
Ex. Slit Width (nm): Changed: 5/9/2025 6:59:26 PM, Old:5, New:2.5
PMT Volts Changed: 5/10/2025 2:27:31 PM, Old:800, New:850
Emission PMT (V): Changed: 5/10/2025 2:27:31 PM, Old: 800, New: 850
PMT Volts Changed: 5/12/2025 10:51:27 AM, Old:850, New:780
Emission PMT (V): Changed: 5/12/2025 10:51:27 AM, Old: 850, New: 780
PMT Volts Changed: 5/12/2025 8:32:39 PM, Old:780, New:800
Emission PMT (V): Changed: 5/12/2025 8:32:39 PM, Old: 780, New: 800
Current Method Changed: 5/14/2025 11:36:46 AM, Old:C:\Users\BudinLabCary\Desktop\hpcell\SOPE-DAG_20250513\kinetic1.FBKN, New:C:\USERS\BUDINLABCARY\DESKTOP\HPCELL\SOPE-DAG_20250513\KINETIC1.FBKN
PMT Volts Changed: 5/14/2025 12:00:37 PM, Old:800, New:780
Emission PMT (V): Changed: 5/14/2025 12:00:37 PM, Old: 800, New: 780
PMT Volts Changed: 5/14/2025 7:08:34 PM, Old:780, New:800
Stop Time 1 Changed: 5/14/2025 7:08:34 PM, Old:360.0000, New:450.0000
Emission PMT (V): Changed: 5/14/2025 7:08:34 PM, Old: 780, New: 800
End Method Modifications

