eid	id	rab	struc	class	tails	hydrox	carbon	dbonds	rt	hydrsn1	carbsn1	dbonsn1	hydrsn2	carbsn2	dbonsn2	hydrsn3	carbsn3	dbonsn3	stereo	ms2	annot	frac_molar	sp	pres_gro	time_gro	rep	remarks
K562 250b 18hrs 3	O-PC 32:4_12.25 | O-12:0/20:4	0.7509351884652952	NA	O-PC	2	NA	32	4	12.25	NA	12	0	NA	20	4	NA	NA	NA	TRUE	TRUE	O-12:0/20:4	2.510651666807305e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 33:1_19.78 | O-15:0/18:1	5.353177231849981	NA	O-PC	2	NA	33	1	19.78	NA	15	0	NA	18	1	NA	NA	NA	TRUE	TRUE	O-15:0/18:1	1.7897634238351056e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 33:1_19.78 | O-16:0/17:1	1.221324674652685	NA	O-PC	2	NA	33	1	19.78	NA	16	0	NA	17	1	NA	NA	NA	TRUE	TRUE	O-16:0/17:1	4.0833361883019075e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 34:0_25.39 | O-18:0/16:0	80.38479784920908	NA	O-PC	2	NA	34	0	25.39	NA	18	0	NA	16	0	NA	NA	NA	TRUE	TRUE	O-18:0/16:0	0.00268755852443865	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 34:1_21.98 | O-16:0/18:1	629.1323013296428	NA	O-PC	2	NA	34	1	21.98	NA	16	0	NA	18	1	NA	NA	NA	TRUE	TRUE	O-16:0/18:1	0.02103419955860255	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 34:1_23.12 | O-16:0/18:1	32.349572220208586	NA	O-PC	2	NA	34	1	23.12	NA	16	0	NA	18	1	NA	NA	NA	TRUE	TRUE	O-16:0/18:1	0.00108156480962302	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 34:1_24.94 | O-18:1/16:0	1.6225766032868048	NA	O-PC	2	NA	34	1	24.94	NA	18	1	NA	16	0	NA	NA	NA	TRUE	TRUE	O-18:1/16:0	5.424868505483308e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 34:2_18.96 | O-16:0/18:2	10.63521477860322	NA	O-PC	2	NA	34	2	18.96	NA	16	0	NA	18	2	NA	NA	NA	TRUE	TRUE	O-16:0/18:2	3.5557422425927336e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 34:2_21.41 | O-18:2/16:0	135.62707096447636	NA	O-PC	2	NA	34	2	21.41	NA	18	2	NA	16	0	NA	NA	NA	TRUE	TRUE	O-18:2/16:0	0.00453451026149232	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 34:4_14.90 | O-14:0/20:4	1.1030596424009858	NA	O-PC	2	NA	34	4	14.9	NA	14	0	NA	20	4	NA	NA	NA	TRUE	TRUE	O-14:0/20:4	3.687932823392912e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 35:1_24.30 | O-17:0/18:1	3.8253329402454104	NA	O-PC	2	NA	35	1	24.3	NA	17	0	NA	18	1	NA	NA	NA	TRUE	TRUE	O-17:0/18:1	1.278949058459775e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 35:1_24.30 | O-18:0/17:1	1.1653177455650432	NA	O-PC	2	NA	35	1	24.3	NA	18	0	NA	17	1	NA	NA	NA	TRUE	TRUE	O-18:0/17:1	3.896084489318374e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 36:0_27.58 | O-20:0/16:0	4.682973621163441	NA	O-PC	2	NA	36	0	27.58	NA	20	0	NA	16	0	NA	NA	NA	TRUE	TRUE	O-20:0/16:0	1.565689783643959e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 36:1_25.73 | O-18:0/18:1	352.18870930179236	NA	O-PC	2	NA	36	1	25.73	NA	18	0	NA	18	1	NA	NA	NA	TRUE	TRUE	O-18:0/18:1	0.01177495985833833	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 36:2_22.58 | O-18:1	211.7365820092972	NA	O-PC	2	NA	36	2	22.58	NA	18	1	NA	18	1	NA	NA	NA	FALSE	TRUE	O-18:1	0.00707913027264258	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 36:2_23.26 | O-18:1	28.184487375658502	NA	O-PC	2	NA	36	2	23.26	NA	18	1	NA	18	1	NA	NA	NA	FALSE	TRUE	O-18:1	9.423107519095404e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 36:2_23.26 | O-18:0/18:2	9.677625686910456	NA	O-PC	2	NA	36	2	23.26	NA	18	0	NA	18	2	NA	NA	NA	TRUE	TRUE	O-18:0/18:2	3.235585099059695e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 36:2_23.26 | O-16:0/20:2	7.719682053355434	NA	O-PC	2	NA	36	2	23.26	NA	16	0	NA	20	2	NA	NA	NA	TRUE	TRUE	O-16:0/20:2	2.5809727539988605e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 36:3_19.48 | O-18:1/18:2	4.406674382494201	NA	O-PC	2	NA	36	3	19.48	NA	18	1	NA	18	2	NA	NA	NA	TRUE	TRUE	O-18:1/18:2	1.4733128175944347e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 36:3_20.32 | O-16:0/20:3	4.119680639125244	NA	O-PC	2	NA	36	3	20.32	NA	16	0	NA	20	3	NA	NA	NA	TRUE	TRUE	O-16:0/20:3	1.3773602865078133e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 36:3_20.32 | O-18:1/18:2	3.351098241470802	NA	O-PC	2	NA	36	3	20.32	NA	18	1	NA	18	2	NA	NA	NA	TRUE	TRUE	O-18:1/18:2	1.1203950107569808e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 36:3_21.89 | O-16:0/20:3	5.906726007479527	NA	O-PC	2	NA	36	3	21.89	NA	16	0	NA	20	3	NA	NA	NA	TRUE	TRUE	O-16:0/20:3	1.9748350754957193e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 36:4_18.73 | O-16:0/20:4	47.37775674947749	NA	O-PC	2	NA	36	4	18.73	NA	16	0	NA	20	4	NA	NA	NA	TRUE	TRUE	O-16:0/20:4	0.00158401211955143	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 36:4_19.58 | O-16:1/20:3	0.9533496361618828	NA	O-PC	2	NA	36	4	19.58	NA	16	1	NA	20	3	NA	NA	NA	TRUE	TRUE	O-16:1/20:3	3.1873973810864864e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 36:5_16.23 | O-16:0/20:5	2.720148841217944	NA	O-PC	2	NA	36	5	16.23	NA	16	0	NA	20	5	NA	NA	NA	TRUE	TRUE	O-16:0/20:5	9.094454923766582e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 36:6_15.65 | O-16:1/20:5	0.9735439845677282	NA	O-PC	2	NA	36	6	15.65	NA	16	1	NA	20	5	NA	NA	NA	TRUE	TRUE	O-16:1/20:5	3.254914492102208e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 38:0_29.39 | O-22:0/16:0	2.102390478958143	NA	O-PC	2	NA	38	0	29.39	NA	22	0	NA	16	0	NA	NA	NA	TRUE	TRUE	O-22:0/16:0	7.029062216492486e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 38:1_27.64 | O-16:0/22:1	18.05365510859655	NA	O-PC	2	NA	38	1	27.64	NA	16	0	NA	22	1	NA	NA	NA	TRUE	TRUE	O-16:0/22:1	6.035998843388458e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 38:1_27.64 | O-18:0/20:1	20.947178003730023	NA	O-PC	2	NA	38	1	27.64	NA	18	0	NA	20	1	NA	NA	NA	TRUE	TRUE	O-18:0/20:1	7.003409638780647e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 38:1_27.64 | O-20:0/18:1	24.939781762471423	NA	O-PC	2	NA	38	1	27.64	NA	20	0	NA	18	1	NA	NA	NA	TRUE	TRUE	O-20:0/18:1	8.338283464878954e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 38:2_25.83 | O-20:1/18:1	5.377819181319009	NA	O-PC	2	NA	38	2	25.83	NA	20	1	NA	18	1	NA	NA	NA	TRUE	TRUE	O-20:1/18:1	1.7980021310442108e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 38:2_25.83 | O-18:1/20:1	2.654966969754596	NA	O-PC	2	NA	38	2	25.83	NA	18	1	NA	20	1	NA	NA	NA	TRUE	TRUE	O-18:1/20:1	8.87652802841157e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 38:2_26.25 | O-16:0/22:2	15.72548836836773	NA	O-PC	2	NA	38	2	26.25	NA	16	0	NA	22	2	NA	NA	NA	TRUE	TRUE	O-16:0/22:2	5.257607339468281e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 38:2_26.25 | O-20:1/18:1	6.737270091613894	NA	O-PC	2	NA	38	2	26.25	NA	20	1	NA	18	1	NA	NA	NA	TRUE	TRUE	O-20:1/18:1	2.25251641487342e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 38:2_26.25 | O-18:0/20:2	12.609556838852836	NA	O-PC	2	NA	38	2	26.25	NA	18	0	NA	20	2	NA	NA	NA	TRUE	TRUE	O-18:0/20:2	4.215837182948902e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 38:2_26.25 | O-18:1/20:1	3.465053689304971	NA	O-PC	2	NA	38	2	26.25	NA	18	1	NA	20	1	NA	NA	NA	TRUE	TRUE	O-18:1/20:1	1.1584944951653948e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 38:3_24.69 | O-18:0/20:3	6.010051481402522	NA	O-PC	2	NA	38	3	24.69	NA	18	0	NA	20	3	NA	NA	NA	TRUE	TRUE	O-18:0/20:3	2.009380569875679e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 38:3_24.69 | O-18:1/20:2	1.8302948515803583	NA	O-PC	2	NA	38	3	24.69	NA	18	1	NA	20	2	NA	NA	NA	TRUE	TRUE	O-18:1/20:2	6.11934676980639e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 38:3_25.48 | O-20:2/18:1	0.4789596902527423	NA	O-PC	2	NA	38	3	25.48	NA	20	2	NA	18	1	NA	NA	NA	TRUE	TRUE	O-20:2/18:1	1.6013378559661575e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 38:3_25.48 | O-18:0/20:3	0.5526141517606649	NA	O-PC	2	NA	38	3	25.48	NA	18	0	NA	20	3	NA	NA	NA	TRUE	TRUE	O-18:0/20:3	1.8475917263309052e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 38:3_25.48 | O-18:2/20:1	0.5240105092322286	NA	O-PC	2	NA	38	3	25.48	NA	18	2	NA	20	1	NA	NA	NA	TRUE	TRUE	O-18:2/20:1	1.7519592617802073e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 38:4_20.92 | O-18:1/20:3	1.8167804044515168	NA	O-PC	2	NA	38	4	20.92	NA	18	1	NA	20	3	NA	NA	NA	TRUE	TRUE	O-18:1/20:3	6.074163017957778e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 38:4_21.73 | O-16:0/22:4	6.000717865119795	NA	O-PC	2	NA	38	4	21.73	NA	16	0	NA	22	4	NA	NA	NA	TRUE	TRUE	O-16:0/22:4	2.0062599997336064e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 38:4_22.98 | O-18:0/20:4	39.86536812526562	NA	O-PC	2	NA	38	4	22.98	NA	18	0	NA	20	4	NA	NA	NA	TRUE	TRUE	O-18:0/20:4	0.00133284542353298	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 38:5_19.01 | O-18:1/20:4	18.08045589718565	NA	O-PC	2	NA	38	5	19.01	NA	18	1	NA	20	4	NA	NA	NA	TRUE	TRUE	O-18:1/20:4	6.044959329669636e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 38:5_19.01 | O-16:0/22:5	6.917556977545924	NA	O-PC	2	NA	38	5	19.01	NA	16	0	NA	22	5	NA	NA	NA	TRUE	TRUE	O-16:0/22:5	2.3127929310923253e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 38:5_20.44 | O-16:0/22:5	1.272390480609792	NA	O-PC	2	NA	38	5	20.44	NA	16	0	NA	22	5	NA	NA	NA	TRUE	TRUE	O-16:0/22:5	4.254067900988181e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 38:5_20.44 | O-18:0/20:5	0.8177098125506027	NA	O-PC	2	NA	38	5	20.44	NA	18	0	NA	20	5	NA	NA	NA	TRUE	TRUE	O-18:0/20:5	2.733903718163208e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 38:6_17.91 | O-16:0/22:6	20.524521019087302	NA	O-PC	2	NA	38	6	17.91	NA	16	0	NA	22	6	NA	NA	NA	TRUE	TRUE	O-16:0/22:6	6.862099912018518e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 40:1_29.33 | O-22:0/18:1	7.294078059990736	NA	O-PC	2	NA	40	1	29.33	NA	22	0	NA	18	1	NA	NA	NA	TRUE	TRUE	O-22:0/18:1	2.438677734168356e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 40:1_29.33 | O-18:0/22:1	5.307691894822571	NA	O-PC	2	NA	40	1	29.33	NA	18	0	NA	22	1	NA	NA	NA	TRUE	TRUE	O-18:0/22:1	1.7745560079385957e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 40:1_29.33 | O-24:1/16:0	3.270023918507483	NA	O-PC	2	NA	40	1	29.33	NA	24	1	NA	16	0	NA	NA	NA	TRUE	TRUE	O-24:1/16:0	1.0932888919853824e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 40:2_27.80 | O-16:0/24:2	5.259102276806632	NA	O-PC	2	NA	40	2	27.8	NA	16	0	NA	24	2	NA	NA	NA	TRUE	TRUE	O-16:0/24:2	1.758310717088587e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 40:2_27.80 | O-18:0/22:2	5.998777317812357	NA	O-PC	2	NA	40	2	27.8	NA	18	0	NA	22	2	NA	NA	NA	TRUE	TRUE	O-18:0/22:2	2.005611203618206e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 40:2_27.80 | O-22:1/18:1	4.155886679867145	NA	O-PC	2	NA	40	2	27.8	NA	22	1	NA	18	1	NA	NA	NA	TRUE	TRUE	O-22:1/18:1	1.3894652934289732e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 40:2_27.80 | O-18:1/22:1	2.158334666799026	NA	O-PC	2	NA	40	2	27.8	NA	18	1	NA	22	1	NA	NA	NA	TRUE	TRUE	O-18:1/22:1	7.216104148483914e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 40:4_25.53 | O-18:0/22:4	3.882520473116932	NA	O-PC	2	NA	40	4	25.53	NA	18	0	NA	22	4	NA	NA	NA	TRUE	TRUE	O-18:0/22:4	1.2980689474901343e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 40:4_26.23 | O-20:0/20:4	2.08967623050817	NA	O-PC	2	NA	40	4	26.23	NA	20	0	NA	20	4	NA	NA	NA	TRUE	TRUE	O-20:0/20:4	6.98655382222165e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 40:5_22.26 | O-18:1/22:4	2.8998061479306863	NA	O-PC	2	NA	40	5	22.26	NA	18	1	NA	22	4	NA	NA	NA	TRUE	TRUE	O-18:1/22:4	9.695115171789178e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 40:5_23.23 | O-18:0/22:5	3.8799016796553976	NA	O-PC	2	NA	40	5	23.23	NA	18	0	NA	22	5	NA	NA	NA	TRUE	TRUE	O-18:0/22:5	1.2971933888173993e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 40:5_24.64 | O-18:0/22:5	1.1421489164541694	NA	O-PC	2	NA	40	5	24.64	NA	18	0	NA	22	5	NA	NA	NA	TRUE	TRUE	O-18:0/22:5	3.8186225987069224e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 40:6_19.57 | O-18:1/22:5	3.3471293733564167	NA	O-PC	2	NA	40	6	19.57	NA	18	1	NA	22	5	NA	NA	NA	TRUE	TRUE	O-18:1/22:5	1.1190680726270626e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 40:6_20.94 | O-18:1/22:5	0.2775437287326243	NA	O-PC	2	NA	40	6	20.94	NA	18	1	NA	22	5	NA	NA	NA	TRUE	TRUE	O-18:1/22:5	9.279304470717068e-6	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 40:6_22.10 | O-18:0/22:6	8.830298601708527	NA	O-PC	2	NA	40	6	22.1	NA	18	0	NA	22	6	NA	NA	NA	TRUE	TRUE	O-18:0/22:6	2.9522925870732877e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 40:7_18.44 | O-18:1/22:6	10.999926446671694	NA	O-PC	2	NA	40	7	18.44	NA	18	1	NA	22	6	NA	NA	NA	TRUE	TRUE	O-18:1/22:6	3.677678725448405e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 40:7_18.98 | O-18:2/22:5	1.4785650593522637	NA	O-PC	2	NA	40	7	18.98	NA	18	2	NA	22	5	NA	NA	NA	TRUE	TRUE	O-18:2/22:5	4.9433851120127155e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 42:1_31.35 | O-24:0/18:1	0.7492874477959782	NA	O-PC	2	NA	42	1	31.35	NA	24	0	NA	18	1	NA	NA	NA	TRUE	TRUE	O-24:0/18:1	2.505142665602632e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 42:2_29.26 | O-24:1/18:1	7.515405276155959	NA	O-PC	2	NA	42	2	29.26	NA	24	1	NA	18	1	NA	NA	NA	TRUE	TRUE	O-24:1/18:1	2.512675537535473e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 42:2_29.26 | O-18:0/24:2	3.9250642691059143	NA	O-PC	2	NA	42	2	29.26	NA	18	0	NA	24	2	NA	NA	NA	TRUE	TRUE	O-18:0/24:2	1.3122928983653548e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 42:3_27.82 | O-18:1/24:2	1.6018275295890705	NA	O-PC	2	NA	42	3	27.82	NA	18	1	NA	24	2	NA	NA	NA	TRUE	TRUE	O-18:1/24:2	5.355496744425753e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 42:3_28.78 | O-18:1/24:2	1.7679113851312955	NA	O-PC	2	NA	42	3	28.78	NA	18	1	NA	24	2	NA	NA	NA	TRUE	TRUE	O-18:1/24:2	5.910775968454475e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 42:4_27.80 | O-22:0/20:4	0.7239561117968993	NA	O-PC	2	NA	42	4	27.8	NA	22	0	NA	20	4	NA	NA	NA	TRUE	TRUE	O-22:0/20:4	2.4204507215767827e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	O-PC 44:5_27.80 | O-24:1/20:4	0.5260593931649533	NA	O-PC	2	NA	44	5	27.8	NA	24	1	NA	20	4	NA	NA	NA	TRUE	TRUE	O-24:1/20:4	1.758809431994368e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	PC 28:0_12.24 | 14:0/14:0	42.6566952777354	NA	PC	2	NA	28	0	12.24	NA	14	0	NA	14	0	NA	NA	NA	TRUE	TRUE	14:0/14:0	0.00142616972469238	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	PC 29:0_13.10 | 14:0_15:0	0.5683977171244412	NA	PC	2	NA	29	0	13.1	NA	14	0	NA	15	0	NA	NA	NA	FALSE	TRUE	14:0_15:0	1.900361972415276e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	PC 29:0_13.46 | 14:0_15:0	2.584898354577119	NA	PC	2	NA	29	0	13.46	NA	14	0	NA	15	0	NA	NA	NA	FALSE	TRUE	14:0_15:0	8.642262957086653e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	PC 29:0_13.46 | 13:0_16:0	0.36651153934139113	NA	PC	2	NA	29	0	13.46	NA	13	0	NA	16	0	NA	NA	NA	FALSE	TRUE	13:0_16:0	1.2253824581481862e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	PC 30:0_14.88 | 16:0/14:0	251.85478934531216	NA	PC	2	NA	30	0	14.88	NA	16	0	NA	14	0	NA	NA	NA	TRUE	TRUE	16:0/14:0	0.00842042903803054	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	PC 30:1_12.67 | 14:0/16:1	56.91912205691618	NA	PC	2	NA	30	1	12.67	NA	14	0	NA	16	1	NA	NA	NA	TRUE	TRUE	14:0/16:1	0.00190301494537047	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	PC 31:0_16.01 | 16:0/15:0	10.378293579009028	NA	PC	2	NA	31	0	16.01	NA	16	0	NA	15	0	NA	NA	NA	TRUE	TRUE	16:0/15:0	3.4698440655053645e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	PC 31:0_16.01 | 14:0_17:0	1.2233952032845934	NA	PC	2	NA	31	0	16.01	NA	14	0	NA	17	0	NA	NA	NA	FALSE	TRUE	14:0_17:0	4.090258724681508e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	PC 31:0_16.57 | 16:0/15:0	1.688968329322467	NA	PC	2	NA	31	0	16.57	NA	16	0	NA	15	0	NA	NA	NA	TRUE	TRUE	16:0/15:0	5.6468403882689725e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	PC 31:0_16.57 | 14:0_17:0	0.18727193603453093	NA	PC	2	NA	31	0	16.57	NA	14	0	NA	17	0	NA	NA	NA	FALSE	TRUE	14:0_17:0	6.261187457631777e-6	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	PC 31:1_13.99 | 15:0/16:1	4.580502473697836	NA	PC	2	NA	31	1	13.99	NA	15	0	NA	16	1	NA	NA	NA	TRUE	TRUE	15:0/16:1	1.5314299219227408e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	PC 31:1_13.99 | 14:0_17:1	2.3051206465987844	NA	PC	2	NA	31	1	13.99	NA	14	0	NA	17	1	NA	NA	NA	FALSE	TRUE	14:0_17:1	7.706863498303938e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	PC 32:0_18.62 | 16:0/16:0	238.6859089857547	NA	PC	2	NA	32	0	18.62	NA	16	0	NA	16	0	NA	NA	NA	TRUE	TRUE	16:0/16:0	0.00798014508366852	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	PC 32:1_15.42 | 16:0/16:1	974.4183934438726	NA	PC	2	NA	32	1	15.42	NA	16	0	NA	16	1	NA	NA	NA	TRUE	TRUE	16:0/16:1	0.03257837961578781	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	PC 32:1_15.42 | 14:0/18:1	200.8828721181482	NA	PC	2	NA	32	1	15.42	NA	14	0	NA	18	1	NA	NA	NA	TRUE	TRUE	14:0/18:1	0.00671625095565455	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	PC 32:2_13.16 | 16:1/16:1	34.936009660647024	NA	PC	2	NA	32	2	13.16	NA	16	1	NA	16	1	NA	NA	NA	TRUE	TRUE	16:1/16:1	0.00116803889647732	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	PC 33:0_19.58 | 16:0/17:0	3.932079055460953	NA	PC	2	NA	33	0	19.58	NA	16	0	NA	17	0	NA	NA	NA	TRUE	TRUE	16:0/17:0	1.314638198642276e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	PC 33:0_20.01 | 16:0/17:0	4.10983738468405	NA	PC	2	NA	33	0	20.01	NA	16	0	NA	17	0	NA	NA	NA	TRUE	TRUE	16:0/17:0	1.374069325643388e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	PC 33:0_20.01 | 15:0_18:0	0.6167380377092764	NA	PC	2	NA	33	0	20.01	NA	15	0	NA	18	0	NA	NA	NA	FALSE	TRUE	15:0_18:0	2.0619813881978207e-5	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	PC 33:1_17.37 | 16:0/17:1	47.91716322859671	NA	PC	2	NA	33	1	17.37	NA	16	0	NA	17	1	NA	NA	NA	TRUE	TRUE	16:0/17:1	0.00160204645589216	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	PC 33:1_17.37 | 15:0/18:1	29.3260609554312	NA	PC	2	NA	33	1	17.37	NA	15	0	NA	18	1	NA	NA	NA	TRUE	TRUE	15:0/18:1	9.804777422818655e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	PC 33:1_17.37 | 16:1_17:0	7.432738678541228	NA	PC	2	NA	33	1	17.37	NA	16	1	NA	17	0	NA	NA	NA	FALSE	TRUE	16:1_17:0	2.4850370629668646e-4	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	PC 34:0_22.87 | 18:0/16:0	75.71189440678877	NA	PC	2	NA	34	0	22.87	NA	18	0	NA	16	0	NA	NA	NA	TRUE	TRUE	18:0/16:0	0.00253132622907213	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	PC 34:1_19.12 | 16:0/18:1	2636.954623607565	NA	PC	2	NA	34	1	19.12	NA	16	0	NA	18	1	NA	NA	NA	TRUE	TRUE	16:0/18:1	0.08816306150982205	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	PC 34:1_20.44 | 16:0/18:1	142.62459100413065	NA	PC	2	NA	34	1	20.44	NA	16	0	NA	18	1	NA	NA	NA	TRUE	TRUE	16:0/18:1	0.00476846301295387	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	PC 34:2_16.05 | 18:1/16:1	362.4285517825087	NA	PC	2	NA	34	2	16.05	NA	18	1	NA	16	1	NA	NA	NA	TRUE	TRUE	18:1/16:1	0.01211731533703945	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	PC 34:2_16.46 | 16:1/18:1	140.5973807354229	NA	PC	2	NA	34	2	16.46	NA	16	1	NA	18	1	NA	NA	NA	TRUE	TRUE	16:1/18:1	0.00470068594086724	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	PC 34:2_16.46 | 16:0/18:2	133.07904125756747	NA	PC	2	NA	34	2	16.46	NA	16	0	NA	18	2	NA	NA	NA	TRUE	TRUE	16:0/18:2	0.00444932028599258	Homo_sapi	250	18	3	NA
K562 250b 18hrs 3	PC 34:2_17.05 | 18:1/16:1	50.86691020461368	NA	PC	2	NA	34	2	17.05	NA	18	1	NA	16	1	NA	NA	NA	TRUE	TRUE	18:1/16:1	0.00170066731260194	Homo_sapi	250	18	3	NA
