eid	id	rab	struc	class	tails	hydrox	carbon	dbonds	rt	hydrsn1	carbsn1	dbonsn1	hydrsn2	carbsn2	dbonsn2	hydrsn3	carbsn3	dbonsn3	stereo	ms2	annot	frac_molar
K562 250b 6hrs 3	PG 36:3_12.91 | 18:1_18:2	30.648664961557536		PG	2	NA	36	3	12.91	NA	18	1	NA	18	2	NA	NA	NA	FALSE	TRUE	18:1_18:2	8.689963876470972e-4
K562 250b 6hrs 3	PG 36:3_12.91 | 16:1_20:2	6.404754007645608		PG	2	NA	36	3	12.91	NA	16	1	NA	20	2	NA	NA	NA	FALSE	TRUE	16:1_20:2	1.815970810928744e-4
K562 250b 6hrs 3	PG 36:3_13.26 | 18:1_18:2	125.01588971840533		PG	2	NA	36	3	13.26	NA	18	1	NA	18	2	NA	NA	NA	FALSE	TRUE	18:1_18:2	0.00354463584955647
K562 250b 6hrs 3	PG 36:3_14.33 | 18:2/18:1	64.69753679405505		PG	2	NA	36	3	14.33	NA	18	2	NA	18	1	NA	NA	NA	TRUE	TRUE	18:2/18:1	0.0018344004815288976
K562 250b 6hrs 3	PG 36:4_13.84 | 16:0_20:4	85.67060258145895		PG	2	NA	36	4	13.84	NA	16	0	NA	20	4	NA	NA	NA	FALSE	TRUE	16:0_20:4	0.0024290599366796873
K562 250b 6hrs 3	PG 36:5_11.94 | 16:1_20:4	5.488118192692192		PG	2	NA	36	5	11.94	NA	16	1	NA	20	4	NA	NA	NA	FALSE	TRUE	16:1_20:4	1.556072634945684e-4
K562 250b 6hrs 3	PG 37:3_14.58 | 18:1_19:2	60.73305898883324		PG	2	NA	37	3	14.58	NA	18	1	NA	19	2	NA	NA	NA	FALSE	TRUE	18:1_19:2	0.0017219937291967475
K562 250b 6hrs 3	PG 38:2_18.14 | 18:1_20:1	64.3366112843169		PG	2	NA	38	2	18.14	NA	18	1	NA	20	1	NA	NA	NA	FALSE	TRUE	18:1_20:1	0.0018241669863810488
K562 250b 6hrs 3	PG 38:2_22.05 | 18:0_20:2	96.43713767835663		PG	2	NA	38	2	22.05	NA	18	0	NA	20	2	NA	NA	NA	FALSE	TRUE	18:0_20:2	0.0027343287018417282
K562 250b 6hrs 3	PG 38:3_15.55 | 18:1_20:2	52.80442642679249		PG	2	NA	38	3	15.55	NA	18	1	NA	20	2	NA	NA	NA	FALSE	TRUE	18:1_20:2	0.0014971893840797057
K562 250b 6hrs 3	PG 38:3_16.17 | 18:1_20:2	87.54749427495233		PG	2	NA	38	3	16.17	NA	18	1	NA	20	2	NA	NA	NA	FALSE	TRUE	18:1_20:2	0.002482276352588712
K562 250b 6hrs 3	PG 38:4_13.06 | 18:1_20:3	57.10002184063106		PG	2	NA	38	4	13.06	NA	18	1	NA	20	3	NA	NA	NA	FALSE	TRUE	18:1_20:3	0.0016189844737549415
K562 250b 6hrs 3	PG 38:4_14.00 | 18:1_20:3	4.25356859446842		PG	2	NA	38	4	14	NA	18	1	NA	20	3	NA	NA	NA	FALSE	TRUE	18:1_20:3	1.2060348298493563e-4
K562 250b 6hrs 3	PG 38:4_14.00 | 18:2_20:2	1.1209856345962044		PG	2	NA	38	4	14	NA	18	2	NA	20	2	NA	NA	NA	FALSE	TRUE	18:2_20:2	3.178384664683567e-5
K562 250b 6hrs 3	PG 38:4_14.57 | 18:1_20:3	19.22469564796239		PG	2	NA	38	4	14.57	NA	18	1	NA	20	3	NA	NA	NA	FALSE	TRUE	18:1_20:3	5.450870728838817e-4
K562 250b 6hrs 3	PG 38:4_14.57 | 18:2_20:2	10.075603465890532		PG	2	NA	38	4	14.57	NA	18	2	NA	20	2	NA	NA	NA	FALSE	TRUE	18:2_20:2	2.856784472082431e-4
K562 250b 6hrs 3	PG 38:4_17.19 | 18:0_20:4	26.57693400576933		PG	2	NA	38	4	17.19	NA	18	0	NA	20	4	NA	NA	NA	FALSE	TRUE	18:0_20:4	7.535486349802547e-4
K562 250b 6hrs 3	PG 38:5_12.78 | 18:1_20:4	37.27562952089768		PG	2	NA	38	5	12.78	NA	18	1	NA	20	4	NA	NA	NA	FALSE	TRUE	18:1_20:4	0.0010568939117433396
K562 250b 6hrs 3	PG 38:5_14.16 | 20:4/18:1	63.777838155051036		PG	2	NA	38	5	14.16	NA	20	4	NA	18	1	NA	NA	NA	TRUE	TRUE	20:4/18:1	0.0018083238222022712
K562 250b 6hrs 3	PG 38:6_12.01 | 22:6/16:0	32.36216004806752		PG	2	NA	38	6	12.01	NA	22	6	NA	16	0	NA	NA	NA	TRUE	TRUE	22:6/16:0	9.175799407087362e-4
K562 250b 6hrs 3	PG 39:0_25.71	1255.6525021055331		PG	2	NA	39	0	25.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	39:0	0.03560212132692829
K562 250b 6hrs 3	PG 39:1_22.58	1592.8104638162542		PG	2	NA	39	1	22.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	39:1	0.045161723716153714
K562 250b 6hrs 3	PG 39:1_23.23	86.42875006294761		PG	2	NA	39	1	23.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	39:1	0.002450556058078246
K562 250b 6hrs 3	PG 39:1_25.32	387.15373060997746		PG	2	NA	39	1	25.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	39:1	0.01097715655106533
K562 250b 6hrs 3	PG 39:3_18.75	383.66984758376697		PG	2	NA	39	3	18.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	39:3	0.010878376334421007
K562 250b 6hrs 3	PG 40:2_25.30 | 20:1/20:1	28.764493834571013		PG	2	NA	40	2	25.3	NA	20	1	NA	20	1	NA	NA	NA	TRUE	TRUE	20:1/20:1	8.155735744474373e-4
K562 250b 6hrs 3	PG 40:5_14.60 | 18:1_22:4	246.1042571378134		PG	2	NA	40	5	14.6	NA	18	1	NA	22	4	NA	NA	NA	FALSE	TRUE	18:1_22:4	0.006977912764082231
K562 250b 6hrs 3	PG 40:6_13.06 | 22:5/18:1	38.50549819236394		PG	2	NA	40	6	13.06	NA	22	5	NA	18	1	NA	NA	NA	TRUE	TRUE	22:5/18:1	0.0010917649716777624
K562 250b 6hrs 3	PG 40:6_13.84 | 22:5/18:1	37.1225990842463		PG	2	NA	40	6	13.84	NA	22	5	NA	18	1	NA	NA	NA	TRUE	TRUE	22:5/18:1	0.0010525549659257355
K562 250b 6hrs 3	PG 40:6_14.53 | 22:6/18:0	73.14899895093113		PG	2	NA	40	6	14.53	NA	22	6	NA	18	0	NA	NA	NA	TRUE	TRUE	22:6/18:0	0.002074028866447894
K562 250b 6hrs 3	PG 40:6_14.53 | 22:5/18:1	43.64390507573336		PG	2	NA	40	6	14.53	NA	22	5	NA	18	1	NA	NA	NA	TRUE	TRUE	22:5/18:1	0.0012374567016604468
K562 250b 6hrs 3	PG 40:7_12.42 | 22:6/18:1	251.7881719535044		PG	2	NA	40	7	12.42	NA	22	6	NA	18	1	NA	NA	NA	TRUE	TRUE	22:6/18:1	0.007139071543713404
K562 250b 6hrs 3	PG 40:7_12.96 | 22:6/18:1	18.029699835150478		PG	2	NA	40	7	12.96	NA	22	6	NA	18	1	NA	NA	NA	TRUE	TRUE	22:6/18:1	5.112047799393285e-4
K562 250b 6hrs 3	PG 41:8_14.39	12.291733736568926		PG	2	NA	41	8	14.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	41:8	3.4851345820106905e-4
K562 250b 6hrs 3	PG 42:1_27.53 | 18:1_24:0	23.030531562236316		PG	2	NA	42	1	27.53	NA	18	1	NA	24	0	NA	NA	NA	FALSE	TRUE	18:1_24:0	6.529957751268638e-4
K562 250b 6hrs 3	PG 42:2_25.78	36.532370549454875		PG	2	NA	42	2	25.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	42:2	0.0010358199314547943
K562 250b 6hrs 3	PG 42:7_14.60 | 22:6/20:1	22.941130782149067		PG	2	NA	42	7	14.6	NA	22	6	NA	20	1	NA	NA	NA	TRUE	TRUE	22:6/20:1	6.504609516673071e-4
K562 250b 6hrs 3	PG 42:8_12.99 | 22:6/20:2	11.374788119450285		PG	2	NA	42	8	12.99	NA	22	6	NA	20	2	NA	NA	NA	TRUE	TRUE	22:6/20:2	3.2251485663247257e-4
K562 250b 6hrs 3	PG 42:8_13.38 | 22:6/20:2	16.039924162359775		PG	2	NA	42	8	13.38	NA	22	6	NA	20	2	NA	NA	NA	TRUE	TRUE	22:6/20:2	4.547877100913594e-4
K562 250b 6hrs 3	PG 42:9_11.19 | 22:6/20:3	8.650044961592913		PG	2	NA	42	9	11.19	NA	22	6	NA	20	3	NA	NA	NA	TRUE	TRUE	22:6/20:3	2.4525889901036706e-4
K562 250b 6hrs 3	PG 44:12_10.75 | 22:6/22:6	15.231812108853767		PG	2	NA	44	12	10.75	NA	22	6	NA	22	6	NA	NA	NA	TRUE	TRUE	22:6/22:6	4.3187491907120825e-4
K562 250b 18hrs 1	PG 30:0_11.50 | 14:0_16:0	7.522988227067729		PG	2	NA	30	0	11.5	NA	14	0	NA	16	0	NA	NA	NA	FALSE	TRUE	14:0_16:0	3.606858212267533e-4
K562 250b 18hrs 1	PG 30:0_12.82 | 14:0_16:0	15.980057436500509		PG	2	NA	30	0	12.82	NA	14	0	NA	16	0	NA	NA	NA	FALSE	TRUE	14:0_16:0	7.661556772077322e-4
K562 250b 18hrs 1	PG 30:1_11.19 | 14:0_16:1	6.731891444122816		PG	2	NA	30	1	11.19	NA	14	0	NA	16	1	NA	NA	NA	FALSE	TRUE	14:0_16:1	3.2275709075238094e-4
K562 250b 18hrs 1	PG 30:1_11.19 | 12:0_18:1	1.7430200809255485		PG	2	NA	30	1	11.19	NA	12	0	NA	18	1	NA	NA	NA	FALSE	TRUE	12:0_18:1	8.356820592133216e-5
K562 250b 18hrs 1	PG 32:0_13.67 | 16:0/16:0	59.11192311585787		PG	2	NA	32	0	13.67	NA	16	0	NA	16	0	NA	NA	NA	TRUE	TRUE	16:0/16:0	0.002834090907735771
K562 250b 18hrs 1	PG 32:2_11.56 | 16:1/16:1	45.47458427230334		PG	2	NA	32	2	11.56	NA	16	1	NA	16	1	NA	NA	NA	TRUE	TRUE	16:1/16:1	0.0021802556747578523
K562 250b 18hrs 1	PG 34:0_16.89 | 16:0_18:0	11.03473659947142		PG	2	NA	34	0	16.89	NA	16	0	NA	18	0	NA	NA	NA	FALSE	TRUE	16:0_18:0	5.290548000701302e-4
K562 250b 18hrs 1	PG 34:3_11.25 | 16:1_18:2	4.756464321896667		PG	2	NA	34	3	11.25	NA	16	1	NA	18	2	NA	NA	NA	FALSE	TRUE	16:1_18:2	2.280462481526101e-4
K562 250b 18hrs 1	PG 34:3_12.08 | 16:1_18:2	20.853645854727052		PG	2	NA	34	3	12.08	NA	16	1	NA	18	2	NA	NA	NA	FALSE	TRUE	16:1_18:2	9.99817380229484e-4
K562 250b 18hrs 1	PG 35:2_13.40 | 17:1_18:1	3.5537758224358553		PG	2	NA	35	2	13.4	NA	17	1	NA	18	1	NA	NA	NA	FALSE	TRUE	17:1_18:1	1.7038396343080136e-4
K562 250b 18hrs 1	PG 36:0_20.87 | 18:0/18:0	22.311475407524092		PG	2	NA	36	0	20.87	NA	18	0	NA	18	0	NA	NA	NA	TRUE	TRUE	18:0/18:0	0.001069712272204369
K562 250b 18hrs 1	PG 36:3_12.59 | 16:0_20:3	5.8938813069711875		PG	2	NA	36	3	12.59	NA	16	0	NA	20	3	NA	NA	NA	FALSE	TRUE	16:0_20:3	2.8257912351492694e-4
K562 250b 18hrs 1	PG 36:3_12.91 | 18:1_18:2	12.795545224491336		PG	2	NA	36	3	12.91	NA	18	1	NA	18	2	NA	NA	NA	FALSE	TRUE	18:1_18:2	6.134758686361253e-4
K562 250b 18hrs 1	PG 36:3_12.91 | 16:1_20:2	4.079859193987141		PG	2	NA	36	3	12.91	NA	16	1	NA	20	2	NA	NA	NA	FALSE	TRUE	16:1_20:2	1.9560676149646771e-4
K562 250b 18hrs 1	PG 36:3_13.26 | 18:1_18:2	124.88249652419178		PG	2	NA	36	3	13.26	NA	18	1	NA	18	2	NA	NA	NA	FALSE	TRUE	18:1_18:2	0.005987427396683836
K562 250b 18hrs 1	PG 36:3_14.33 | 18:2/18:1	106.33436115345141		PG	2	NA	36	3	14.33	NA	18	2	NA	18	1	NA	NA	NA	TRUE	TRUE	18:2/18:1	0.005098146536938546
K562 250b 18hrs 1	PG 36:4_13.84 | 16:0_20:4	54.45151710969373		PG	2	NA	36	4	13.84	NA	16	0	NA	20	4	NA	NA	NA	FALSE	TRUE	16:0_20:4	0.0026106501263803822
K562 250b 18hrs 1	PG 36:5_11.94 | 16:1_20:4	6.11134723140434		PG	2	NA	36	5	11.94	NA	16	1	NA	20	4	NA	NA	NA	FALSE	TRUE	16:1_20:4	2.9300541599014185e-4
K562 250b 18hrs 1	PG 37:3_14.58 | 18:1_19:2	18.09266256623342		PG	2	NA	37	3	14.58	NA	18	1	NA	19	2	NA	NA	NA	FALSE	TRUE	18:1_19:2	8.674434491869488e-4
K562 250b 18hrs 1	PG 38:1_22.03	15.958724292245968		PG	2	NA	38	1	22.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	38:1	7.651328705220706e-4
K562 250b 18hrs 1	PG 38:2_22.05 | 18:0_20:2	5.844943545898617		PG	2	NA	38	2	22.05	NA	18	0	NA	20	2	NA	NA	NA	FALSE	TRUE	18:0_20:2	2.802328276004989e-4
K562 250b 18hrs 1	PG 38:3_15.55 | 18:1_20:2	44.95132339298678		PG	2	NA	38	3	15.55	NA	18	1	NA	20	2	NA	NA	NA	FALSE	TRUE	18:1_20:2	0.002155168199638183
K562 250b 18hrs 1	PG 38:3_16.17 | 18:1_20:2	38.9247608906623		PG	2	NA	38	3	16.17	NA	18	1	NA	20	2	NA	NA	NA	FALSE	TRUE	18:1_20:2	0.001866227744101605
K562 250b 18hrs 1	PG 38:4_13.06 | 18:1_20:3	74.34176407169093		PG	2	NA	38	4	13.06	NA	18	1	NA	20	3	NA	NA	NA	FALSE	TRUE	18:1_20:3	0.0035642778396444224
K562 250b 18hrs 1	PG 38:4_13.65 | 18:1_20:3	5.94368397709683		PG	2	NA	38	4	13.65	NA	18	1	NA	20	3	NA	NA	NA	FALSE	TRUE	18:1_20:3	2.8496688705135267e-4
K562 250b 18hrs 1	PG 38:4_14.00 | 18:1_20:3	5.230533951213501		PG	2	NA	38	4	14	NA	18	1	NA	20	3	NA	NA	NA	FALSE	TRUE	18:1_20:3	2.507752739609427e-4
K562 250b 18hrs 1	PG 38:4_14.00 | 18:2_20:2	6.0269158193949295		PG	2	NA	38	4	14	NA	18	2	NA	20	2	NA	NA	NA	FALSE	TRUE	18:2_20:2	2.889573951427374e-4
K562 250b 18hrs 1	PG 38:4_14.57 | 18:1_20:3	6.026953707645346		PG	2	NA	38	4	14.57	NA	18	1	NA	20	3	NA	NA	NA	FALSE	TRUE	18:1_20:3	2.889592116755171e-4
K562 250b 18hrs 1	PG 38:4_14.57 | 18:2_20:2	3.7339620311827817		PG	2	NA	38	4	14.57	NA	18	2	NA	20	2	NA	NA	NA	FALSE	TRUE	18:2_20:2	1.7902289901251396e-4
K562 250b 18hrs 1	PG 38:4_17.19 | 18:0_20:4	8.631421011231053		PG	2	NA	38	4	17.19	NA	18	0	NA	20	4	NA	NA	NA	FALSE	TRUE	18:0_20:4	4.138290639068546e-4
K562 250b 18hrs 1	PG 38:5_12.78 | 18:1_20:4	37.493554321589144		PG	2	NA	38	5	12.78	NA	18	1	NA	20	4	NA	NA	NA	FALSE	TRUE	18:1_20:4	0.0017976092774590641
K562 250b 18hrs 1	PG 38:5_14.16 | 20:4/18:1	70.34162152908549		PG	2	NA	38	5	14.16	NA	20	4	NA	18	1	NA	NA	NA	TRUE	TRUE	20:4/18:1	0.0033724930522094853
K562 250b 18hrs 1	PG 38:6_12.01 | 22:6/16:0	43.63390506350214		PG	2	NA	38	6	12.01	NA	22	6	NA	16	0	NA	NA	NA	TRUE	TRUE	22:6/16:0	0.0020920052519201914
K562 250b 18hrs 1	PG 38:7_10.67 | 22:6/16:1	26.74252733752927		PG	2	NA	38	7	10.67	NA	22	6	NA	16	1	NA	NA	NA	TRUE	TRUE	22:6/16:1	0.0012821567897329115
K562 250b 18hrs 1	PG 39:1_22.58	646.7980514295414		PG	2	NA	39	1	22.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	39:1	0.0310104016258256
K562 250b 18hrs 1	PG 39:1_23.23	81.46414771544539		PG	2	NA	39	1	23.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	39:1	0.003905756879103305
K562 250b 18hrs 1	PG 39:1_25.32	428.85339751465017		PG	2	NA	39	1	25.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	39:1	0.02056115671056231
K562 250b 18hrs 1	PG 39:2_21.87	97.70158228142434		PG	2	NA	39	2	21.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	39:2	0.0046842523710906095
K562 250b 18hrs 1	PG 39:3_18.75	138.80207335640057		PG	2	NA	39	3	18.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	39:3	0.006654794385613848
K562 250b 18hrs 1	PG 40:5_14.60 | 18:1_22:4	84.54123802654497		PG	2	NA	40	5	14.6	NA	18	1	NA	22	4	NA	NA	NA	FALSE	TRUE	18:1_22:4	0.004053286399600832
K562 250b 18hrs 1	PG 40:6_13.06 | 22:5/18:1	30.904427244546106		PG	2	NA	40	6	13.06	NA	22	5	NA	18	1	NA	NA	NA	TRUE	TRUE	22:5/18:1	0.0014816969512374603
K562 250b 18hrs 1	PG 40:6_13.84 | 22:5/18:1	49.242836373611155		PG	2	NA	40	6	13.84	NA	22	5	NA	18	1	NA	NA	NA	TRUE	TRUE	22:5/18:1	0.002360922593637162
K562 250b 18hrs 1	PG 40:6_14.53 | 22:6/18:0	24.114005018166456		PG	2	NA	40	6	14.53	NA	22	6	NA	18	0	NA	NA	NA	TRUE	TRUE	22:6/18:0	0.0011561336320784748
K562 250b 18hrs 1	PG 40:6_14.53 | 22:5/18:1	13.967399796020219		PG	2	NA	40	6	14.53	NA	22	5	NA	18	1	NA	NA	NA	TRUE	TRUE	22:5/18:1	6.696598364601673e-4
K562 250b 18hrs 1	PG 40:7_12.42 | 22:6/18:1	600.320535577085		PG	2	NA	40	7	12.42	NA	22	6	NA	18	1	NA	NA	NA	TRUE	TRUE	22:6/18:1	0.028782060909631663
K562 250b 18hrs 1	PG 40:8_11.35 | 22:6/18:2	20.16702726621956		PG	2	NA	40	8	11.35	NA	22	6	NA	18	2	NA	NA	NA	TRUE	TRUE	22:6/18:2	9.668978033286028e-4
K562 250b 18hrs 1	PG 41:8_14.39	6.003434401017229		PG	2	NA	41	8	14.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	41:8	2.878315905534577e-4
K562 250b 18hrs 1	PG 42:1_27.53 | 18:1_24:0	28.239666403363447		PG	2	NA	42	1	27.53	NA	18	1	NA	24	0	NA	NA	NA	FALSE	TRUE	18:1_24:0	0.0013539363561966928
K562 250b 18hrs 1	PG 42:2_25.78	63.73519825145257		PG	2	NA	42	2	25.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	42:2	0.0030557514685006218
K562 250b 18hrs 1	PG 42:2_26.23	30.384618079555693		PG	2	NA	42	2	26.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	42:2	0.0014567749667950046
K562 250b 18hrs 1	PG 42:7_14.60 | 22:6/20:1	9.372783227992521		PG	2	NA	42	7	14.6	NA	22	6	NA	20	1	NA	NA	NA	TRUE	TRUE	22:6/20:1	4.4937329605346287e-4
K562 250b 18hrs 1	PG 42:7_14.60 | 22:5/20:2	5.874088545244762		PG	2	NA	42	7	14.6	NA	22	5	NA	20	2	NA	NA	NA	TRUE	TRUE	22:5/20:2	2.816301696814017e-4
K562 250b 18hrs 1	PG 42:8_12.99 | 22:6/20:2	10.240027327794477		PG	2	NA	42	8	12.99	NA	22	6	NA	20	2	NA	NA	NA	TRUE	TRUE	22:6/20:2	4.909528706719184e-4
K562 250b 18hrs 1	PG 42:8_13.38 | 22:6/20:2	22.953392277902662		PG	2	NA	42	8	13.38	NA	22	6	NA	20	2	NA	NA	NA	TRUE	TRUE	22:6/20:2	0.0011004886481022808
K562 250b 18hrs 1	PG 42:9_11.19 | 22:6/20:3	18.893365598603353		PG	2	NA	42	9	11.19	NA	22	6	NA	20	3	NA	NA	NA	TRUE	TRUE	22:6/20:3	9.058327463747324e-4
K562 250b 18hrs 1	PG 44:11_11.78 | 22:5_22:6	9.07783291090753		PG	2	NA	44	11	11.78	NA	22	5	NA	22	6	NA	NA	NA	FALSE	TRUE	22:5_22:6	4.3523205401933075e-4
K562 250b 18hrs 1	PG 44:12_10.75 | 22:6/22:6	64.98672431250424		PG	2	NA	44	12	10.75	NA	22	6	NA	22	6	NA	NA	NA	TRUE	TRUE	22:6/22:6	0.003115755245123977
K562 250b 18hrs 2	PG 30:0_11.50 | 14:0_16:0	4.812880291386374		PG	2	NA	30	0	11.5	NA	14	0	NA	16	0	NA	NA	NA	FALSE	TRUE	14:0_16:0	1.713308932378262e-4
K562 250b 18hrs 2	PG 30:0_12.82 | 14:0_16:0	10.56829110250219		PG	2	NA	30	0	12.82	NA	14	0	NA	16	0	NA	NA	NA	FALSE	TRUE	14:0_16:0	3.7621437579273296e-4
K562 250b 18hrs 2	PG 30:1_11.19 | 14:0_16:1	5.019393563187154		PG	2	NA	30	1	11.19	NA	14	0	NA	16	1	NA	NA	NA	FALSE	TRUE	14:0_16:1	1.7868243767295728e-4
K562 250b 18hrs 2	PG 30:1_11.19 | 12:0_18:1	0.9779911645721363		PG	2	NA	30	1	11.19	NA	12	0	NA	18	1	NA	NA	NA	FALSE	TRUE	12:0_18:1	3.481493194516573e-5
K562 250b 18hrs 2	PG 32:0_13.67 | 16:0/16:0	36.20591836348307		PG	2	NA	32	0	13.67	NA	16	0	NA	16	0	NA	NA	NA	TRUE	TRUE	16:0/16:0	0.001288873181577618
K562 250b 18hrs 2	PG 32:2_11.56 | 16:1/16:1	23.853123197853726		PG	2	NA	32	2	11.56	NA	16	1	NA	16	1	NA	NA	NA	TRUE	TRUE	16:1/16:1	8.491332957759845e-4
K562 250b 18hrs 2	PG 33:1_14.58 | 16:0_17:1	12.15354006848573		PG	2	NA	33	1	14.58	NA	16	0	NA	17	1	NA	NA	NA	FALSE	TRUE	16:0_17:1	4.326467208548753e-4
K562 250b 18hrs 2	PG 33:1_14.58 | 15:0_18:1	8.512672088069989		PG	2	NA	33	1	14.58	NA	15	0	NA	18	1	NA	NA	NA	FALSE	TRUE	15:0_18:1	3.030376041764419e-4
K562 250b 18hrs 2	PG 34:0_16.89 | 16:0_18:0	53.984328242764626		PG	2	NA	34	0	16.89	NA	16	0	NA	18	0	NA	NA	NA	FALSE	TRUE	16:0_18:0	0.001921756332737002
K562 250b 18hrs 2	PG 34:3_12.08 | 16:1_18:2	9.917352599867742		PG	2	NA	34	3	12.08	NA	16	1	NA	18	2	NA	NA	NA	FALSE	TRUE	16:1_18:2	3.5304199909787703e-4
K562 250b 18hrs 2	PG 35:2_13.40 | 17:1_18:1	8.038785969479019		PG	2	NA	35	2	13.4	NA	17	1	NA	18	1	NA	NA	NA	FALSE	TRUE	17:1_18:1	2.8616801111041326e-4
K562 250b 18hrs 2	PG 36:0_20.87 | 18:0/18:0	50.756349023216515		PG	2	NA	36	0	20.87	NA	18	0	NA	18	0	NA	NA	NA	TRUE	TRUE	18:0/18:0	0.0018068454000823673
K562 250b 18hrs 2	PG 36:3_12.59 | 16:0_20:3	5.452541521750407		PG	2	NA	36	3	12.59	NA	16	0	NA	20	3	NA	NA	NA	FALSE	TRUE	16:0_20:3	1.9410181695350993e-4
K562 250b 18hrs 2	PG 36:3_12.91 | 18:1_18:2	16.94548290102111		PG	2	NA	36	3	12.91	NA	18	1	NA	18	2	NA	NA	NA	FALSE	TRUE	18:1_18:2	6.032322738162165e-4
K562 250b 18hrs 2	PG 36:3_12.91 | 16:1_20:2	2.9792986667662595		PG	2	NA	36	3	12.91	NA	16	1	NA	20	2	NA	NA	NA	FALSE	TRUE	16:1_20:2	1.060582999982099e-4
K562 250b 18hrs 2	PG 36:3_13.26 | 18:1_18:2	87.02033163120753		PG	2	NA	36	3	13.26	NA	18	1	NA	18	2	NA	NA	NA	FALSE	TRUE	18:1_18:2	0.003097785576530921
K562 250b 18hrs 2	PG 36:4_13.84 | 16:0_20:4	30.54677468861774		PG	2	NA	36	4	13.84	NA	16	0	NA	20	4	NA	NA	NA	FALSE	TRUE	16:0_20:4	0.0010874166561553793
K562 250b 18hrs 2	PG 36:5_11.94 | 16:1_20:4	4.7296442120945		PG	2	NA	36	5	11.94	NA	16	1	NA	20	4	NA	NA	NA	FALSE	TRUE	16:1_20:4	1.6836782103338884e-4
K562 250b 18hrs 2	PG 37:3_14.58 | 18:1_19:2	42.940885909156975		PG	2	NA	37	3	14.58	NA	18	1	NA	19	2	NA	NA	NA	FALSE	TRUE	18:1_19:2	0.0015286273278823231
K562 250b 18hrs 2	PG 38:1_22.03	30.79789558200963		PG	2	NA	38	1	22.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	38:1	0.0010963561610611036
K562 250b 18hrs 2	PG 38:2_18.14 | 18:1_20:1	137.2467927450129		PG	2	NA	38	2	18.14	NA	18	1	NA	20	1	NA	NA	NA	FALSE	TRUE	18:1_20:1	0.004885767808751454
K562 250b 18hrs 2	PG 38:3_15.55 | 18:1_20:2	37.27017374147521		PG	2	NA	38	3	15.55	NA	18	1	NA	20	2	NA	NA	NA	FALSE	TRUE	18:1_20:2	0.00132675898249207
K562 250b 18hrs 2	PG 38:3_16.17 | 18:1_20:2	90.12099905113533		PG	2	NA	38	3	16.17	NA	18	1	NA	20	2	NA	NA	NA	FALSE	TRUE	18:1_20:2	0.003208164411350565
K562 250b 18hrs 2	PG 38:4_13.06 | 18:1_20:3	62.44717101708539		PG	2	NA	38	4	13.06	NA	18	1	NA	20	3	NA	NA	NA	FALSE	TRUE	18:1_20:3	0.0022230200924965443
K562 250b 18hrs 2	PG 38:4_13.65 | 18:1_20:3	4.264909122598823		PG	2	NA	38	4	13.65	NA	18	1	NA	20	3	NA	NA	NA	FALSE	TRUE	18:1_20:3	1.5182399006698026e-4
K562 250b 18hrs 2	PG 38:4_14.00 | 18:1_20:3	2.384875224855069		PG	2	NA	38	4	14	NA	18	1	NA	20	3	NA	NA	NA	FALSE	TRUE	18:1_20:3	8.48977696923936e-5
K562 250b 18hrs 2	PG 38:4_14.00 | 18:2_20:2	2.073821400975244		PG	2	NA	38	4	14	NA	18	2	NA	20	2	NA	NA	NA	FALSE	TRUE	18:2_20:2	7.382474766320438e-5
K562 250b 18hrs 2	PG 38:4_14.57 | 18:1_20:3	17.752055803698685		PG	2	NA	38	4	14.57	NA	18	1	NA	20	3	NA	NA	NA	FALSE	TRUE	18:1_20:3	6.319449879313994e-4
K562 250b 18hrs 2	PG 38:4_14.57 | 18:2_20:2	8.816684544093143		PG	2	NA	38	4	14.57	NA	18	2	NA	20	2	NA	NA	NA	FALSE	TRUE	18:2_20:2	3.138599646949638e-4
K562 250b 18hrs 2	PG 38:4_17.19 | 18:0_20:4	16.978702102615213		PG	2	NA	38	4	17.19	NA	18	0	NA	20	4	NA	NA	NA	FALSE	TRUE	18:0_20:4	6.044148246251264e-4
