Sample3_Ex340_Em440,,Sample3_Ex340_Em490,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
189.0041656,334.7753906,189.0144348,382.2618408,
189.5041656,332.0647278,189.5144348,385.872406,
190.0041656,339.9534607,190.0144348,381.2593384,
190.5041656,326.834259,190.5144806,380.8413391,
191.0041656,334.269043,191.0144348,376.5517578,
191.5041656,331.5891724,191.5144348,373.3646851,
192.0041656,334.1347656,192.0144348,383.9348755,
192.5041656,336.2041321,192.5144348,375.3927917,
193.0041656,336.9959412,193.0144348,369.9394226,
193.5041656,335.0982361,193.5144348,380.8269348,
194.0041656,335.3066101,194.0144348,378.4909973,
194.5041656,337.4974976,194.5144348,382.654541,
195.0041656,335.4028625,195.0144806,378.4562683,
195.5041656,336.8277588,195.5144348,379.1679382,
196.0041656,328.9337158,196.0144348,376.6789551,
196.5041656,336.6512146,196.5144348,380.8898926,
197.0041656,337.4107971,197.0144348,374.3248901,
197.5041656,332.3673096,197.5144348,378.8493042,
198.0041656,333.3291321,198.0144348,376.2234802,
198.5041656,333.1934204,198.5144958,377.7666321,
199.0041656,335.0360413,199.0144348,378.8737488,
199.5041656,334.5758362,199.5144348,376.5274658,
200.0041656,331.0420227,200.0144348,378.0606689,
200.5041656,332.446228,200.5144348,379.5629883,
201.0041656,331.8500061,201.0144348,375.8718567,
201.5041656,332.57547,201.5144348,378.6391602,
202.0041656,331.4252014,202.0144348,381.0387573,
202.5041656,330.3883972,202.5144348,372.8850098,
