time (s),POPE A,POPE B,POPE C,SoyPI A,SoyPI B,SoyPI C,xPE A,xPE B,xPE C,POPG A,POPG B,POPG C
,,,,,,,-0.011292729,-0.007648224,-0.002289259,,,
,,,,,,,-0.003729285,0.007590832,-0.003254332,,,
,,,,,,,0.000774559,0.005940415,-0.012731443,,,
,,,,,,,0.004265424,0.002519167,-0.004400499,,,
,,,,,,,0.001060106,-0.001246037,-0.009058439,,,
,,,,,,,-0.010303685,-0.008789326,-0.006177852,,,
,,,,,,,0.004576413,-0.002709871,-0.003997189,,,
,,,,,,,-0.008304136,-0.010317515,-0.004812766,,,
,,,,,,,0.013306163,-0.00163319,-0.003377897,,,
,,,,,,,-0.005385894,0.002677946,-0.001854578,,,
,,,,,,,-0.001912916,0.007588867,-0.004191797,,,
,,,,,,,0.010418813,-0.005758932,0.000414439,,,
,,,,,,,-0.000277268,-0.01278225,-0.013865336,,,
,,,,,,,-0.003567612,0.000275787,-0.00326181,,,
,,,,,,,-0.004885554,0.003653183,-0.003196583,,,
,,,,,,,-0.003033493,0.003459482,-0.003470189,,,
,,,,,,,-0.003267726,0.005019139,-0.008069665,,,
,,,,,,,-0.002778512,-0.001870941,0.001331394,,,
,,,,,,,0.004359206,0.00386093,8.63395E-06,,,
,,,,,,,0.004181262,0.005980555,-0.006173483,,,
,,,,,,,0.001902707,-0.011856116,-0.015026195,,,
,,,,,,,-0.008004883,0.004455194,-0.004897945,,,
,,,,,,,-0.005551431,-0.005671295,0.005021855,,,
,,,,,,,-0.008547545,-0.01339513,-0.00278503,,,
,,,,,,,0.011271313,0.002262115,0.000402889,,,
,,,,,,,0.000795876,-0.001566269,-0.006401233,,,
,,,,,,,-0.00446299,0.000406975,-0.013174586,,,
,,,,,,,-0.008481547,-0.004876563,-0.0008759,,,
,,,,,,,-0.00113482,-0.004010587,-0.001894921,,,
,,,,,,,-0.010564534,-0.002076172,0.0015507,,,
,,,,,,,-0.004018394,0.001943108,-0.006793627,,,
,,,,,,,0.000380174,0.004788658,-0.011761724,,,
,,,,,,,-0.001356271,-0.002406902,-0.001837733,,,
,,,,,,,-0.004338236,-0.004815422,-0.007721019,,,
,,,,,,,-0.007960015,-0.001206738,-0.007268799,,,
,,,,,,,0.00090039,-0.003380918,-0.010292623,,,
,,,,,,,-0.003708876,-0.000619634,0.000581735,,,
,,,,,,,-0.008609378,-0.004865048,-0.001022579,,,
,,,,,,,-0.003264806,-0.00429965,-0.001968542,,,
,,,,,,,-0.007409668,0.002147916,-0.010289136,,,
,,,,,,,0.003765025,0.002958961,-0.009897546,,,
,,,,,,,-0.006436551,-0.005870436,-0.000712677,,,
,,,,,,,-0.002649522,-0.001237898,0.00600474,,,
,,,,,,,-0.007492987,-0.004135431,-0.010670879,,,
,,,,,,,0.003943245,-0.001686641,-0.006260018,,,
,,,,,,,-0.006452088,0.00033464,-0.003228914,,,
,,,,,,,0.000175322,0.005532527,-0.006496172,,,
,,,,,,,-0.002081834,0.003691496,0.000949862,,,
,,,,,,,-0.003887411,0.001645,-0.008075961,,,
,,,,,,,-0.009086241,-0.006619787,-0.009616224,,,
,,,,,,,-0.001661754,0.002875045,-0.008979768,,,
,,,,,,,-0.002465061,-0.017443103,-0.001963149,,,
,,,,,,,-0.005904544,-0.005576831,-0.008381357,,,
,,,,,,,-0.001061392,0.003646662,0.003775407,,,
,,,,,,,-0.001489564,-0.001904893,-0.001783124,,,
,,,,,,,0.000438017,0.004501835,-0.000367134,,,
,,,,,,,-0.000964518,0.003120099,0.000840446,,,
,,,,,,,0.002416678,-0.002855829,-0.002332615,,,
,,,,,,,-0.012756164,-0.005885535,-0.000154218,,,
,,,,,,,-0.009092509,-0.006086076,-0.007569463,,,
,,,,,,,-0.010699349,-0.000368472,0.004187218,,,
,,,,,,,-0.006949095,0.0033973,-0.005859921,,,
,,,,,,,-0.008491724,-0.000479161,-0.006783939,,,
,,,,,,,0.002874242,0.00881146,-0.003335958,,,
,,,,,,,6.86044E-05,-0.002286876,-0.001940252,,,
,,,,,,,0.000256173,0.00343425,-0.009656748,,,
,,,,,,,-0.006455572,0.006930016,-0.00072396,,,
,,,,,,,-0.00807663,-0.003768293,-0.008202086,,,
,,,,,,,-0.001371913,0.005422048,0.002547178,,,
,,,,,,,0.005723656,-0.000621448,-0.00598405,,,
,,,,,,,-0.006616784,0.005358818,-0.011423633,,,
,,,,,,,-0.005779731,-0.006611614,0.000140724,,,
,,,,,,,-0.007871557,-0.012447881,-0.004293419,,,
,,,,,,,-0.000653699,0.003907107,0.00063225,,,
,,,,,,,0.002235778,-0.002061885,-0.00584379,,,
,,,,,,,0.007564002,-0.001393416,-0.000218758,,,
,,,,,,,0.000317837,-0.003949357,-0.004230221,,,
,,,,,,,-0.004882123,0.004861298,-0.000944441,,,
,,,,,,,0.002772334,-0.001605913,-0.007911756,,,
,,,,,,,-0.004450553,0.00280322,-0.006064808,,,
,,,,,,,-0.005459037,-0.004126388,-0.000546386,,,
,,,,,,,-0.003334656,0.00427421,0.003073931,,,
,,,,,,,-0.013378757,-0.010732338,-0.003981002,,,
,,,,,,,-0.003625205,0.001033859,-0.002010636,,,
,,,,,,,-0.010467596,0.000643325,-0.014694356,,,
,,,,,,,-0.000302206,0.00516539,-0.008107287,,,
,,,,,,,-0.006905476,-0.005504721,0.00696601,,,
,,,,,,,-0.003718899,0.000482722,-0.002067072,,,
,,,,,,,-0.00086822,-0.00909111,-0.000255041,,,
,,,,,,,-0.003673667,0.004361492,-0.006411766,,,
,,,,,,,0.000944506,0.002556832,-0.003535313,,,
,,,,,,,0.004047285,-0.006849562,-0.008755997,,,
,,,,,,,0.006236483,0.002043886,-0.003386483,,,
,,,,,,,-0.002747812,-0.004034109,-0.002043767,,,
,,,,,,,-0.014002489,0.002481559,-0.013156538,,,
,,,,,,,0.010562416,-0.004802583,-0.006116144,,,
,,,,,,,0.002224545,0.000356,-0.007114691,,,
,,,,,,,-0.006106223,0.000799223,-0.007524683,,,
,,,,,,,-0.004392938,0.003510507,-0.005379488,,,
,,,,,,,-0.005180652,-0.003195997,-2.63E-05,,,
,,,,,,,0.000343144,-0.002188299,-0.00522541,,,
,,,,,,,-0.003295175,0.002705282,0.003238965,,,
,,,,,,,-0.008577541,0.000218836,-0.010012295,,,
,,,,,,,-0.005393482,-0.001186521,-0.004351194,,,
,,,,,,,0.006515967,0.001072479,0.003899399,,,
,,,,,,,0.003176009,-0.008407426,-0.006925837,,,
,,,,,,,-7.81E-05,-0.000967521,-0.001247107,,,
,,,,,,,0.001009502,-0.000278905,-0.002999222,,,
,,,,,,,-0.001728669,-0.000934746,-0.012504484,,,
,,,,,,,0.008990043,-0.000901984,0.001300062,,,
,,,,,,,0.005719824,-0.009554332,-0.002689213,,,
,,,,,,,-0.010066626,-0.001551689,-0.004300842,,,
,,,,,,,-0.008776458,-0.00345953,0.003002092,,,
,,,,,,,0.000528359,-0.004084427,-0.004783968,,,
,,,,,,,0.003420712,-0.000871613,-8.32E-05,,,
,,,,,,,4.54155E-05,-0.004005121,-0.005365481,,,
,,,,,,,-0.004278395,0.007297677,-0.009577839,,,
,,,,,,,0.004373354,0.005182624,-0.002860667,,,
,,,,,,,-0.003350801,-0.005129966,-0.004671145,,,
,,,,,,,-0.013895777,-0.007325349,-0.002439418,,,
,,,,,,,-0.004991196,-0.013195798,-0.010240082,,,
,,,,,,,-0.009875998,-0.002072917,-0.001333746,,,
,,,,,,,-0.006579433,-0.006750749,-0.008414244,,,
,,,,,,,-0.007430688,-0.003097843,-0.003220614,,,
,,,,,,,-0.001045053,0.001351456,-0.002870913,,,
,,,,,,,-0.00261135,-0.008148513,0.004521572,,,
,,,,,,,-0.008019541,-0.000587706,-0.004904784,,,
,,,,,,,-0.001993892,0.002631771,0.004108642,,,
,,,,,,,0.007080343,0.003005229,-0.002677463,,,
,,,,,,,-0.004178178,-0.012168346,-0.017216205,,,
,,,,,,,0.005243701,0.005245583,0.009618389,,,
,,,,,,,0.004447634,0.004272505,-0.000540881,,,
,,,,,,,0.002142012,0.005109298,0.002042289,,,
,,,,,,,0.002022019,-0.010703276,-0.001899483,,,
,,,,,,,0.000752396,-0.006825615,-0.004427059,,,
,,,,,,,-0.000637247,-0.00219585,-0.009993703,,,
,,,,,,,-0.001497629,0.004796933,0.003581402,,,
,,,,,,,-0.004782163,-0.003603478,-0.001944327,,,
,,,,,,,0.003964938,0.005166331,-0.0016844,,,
,,,,,,,-0.006208384,-0.004089887,0.001285112,,,
,,,,,,,-0.004224517,-0.006057778,0.001399384,,,
,,,,,,,0.006149641,-0.001793873,-0.007302723,,,
,,,,,,,-0.009797054,0.00657297,-0.004560602,,,
,,,,,,,1.56887E-05,-0.004405092,-0.005636583,,,
,,,,,,,-0.004590203,-0.010877203,-0.000645385,,,
,,,,,,,-0.004309543,0.003869766,0.005037213,,,
,,,,,,,-0.00439802,7.77753E-05,-0.00195633,,,
,,,,,,,0.009458597,-0.002775445,-0.002058754,,,
,,,,,,,-0.006627532,-0.001918745,-0.006550369,,,
,,,,,,,-0.005971285,-0.006596848,-0.00501676,,,
,,,,,,,-0.001949322,0.002654261,0.000641453,,,
,,,,,,,-0.010317889,0.004540508,-0.001078585,,,
,,,,,,,0.004558734,-0.004237388,0.002252123,,,
,,,,,,,0.000369679,0.001671307,-0.001318498,,,
,,,,,,,0.009028401,0.00064499,-0.002210734,,,
,,,,,,,-0.004095517,0.005615991,0.003025357,,,
,,,,,,,0.008255362,0.000512469,0.004794566,,,
,,,,,,,-0.001411151,0.003708206,-0.008535551,,,
,,,,,,,-0.008201726,-0.000296221,-0.007184391,,,
,,,,,,,-0.001774081,0.003764562,0.000668779,,,
,,,,,,,-0.00045183,-0.008482106,-0.007427805,,,
,,,,,,,0.007015814,0.002257867,-0.002740217,,,
,,,,,,,-0.001105041,-0.004614769,-0.004807916,,,
,,,,,,,-0.01042994,-0.003293797,-0.006957442,,,
,,,,,,,0.000486866,-0.002788058,-0.002449593,,,
,,,,,,,0.005289383,-0.001725625,-0.001535592,,,
,,,,,,,-0.001830666,-0.001743788,-0.000335761,,,
,,,,,,,-0.006486121,0.003866765,-0.003047656,,,
,,,,,,,0.003698312,0.007273476,-0.003141526,,,
,,,,,,,8.81592E-05,0.009204022,0.012293234,,,
,,,,,,,-0.000626426,-0.002370679,-0.010744943,,,
,,,,,,,0.006299502,0.010647234,-0.002329952,,,
,,,,,,,0.001050891,-0.006309695,-0.007012977,,,
,,,,,,,-0.005219666,-0.001050229,-0.00033481,,,
,,,,,,,-0.005598336,0.006348137,-0.000277154,,,
,,,,,,,0.007786417,-0.000384651,-0.002204371,,,
,,,,,,,0.000892524,0.006987925,-0.003141233,,,
,,,,,,,-0.003797162,0.008848647,-0.000262034,,,
,,,,,,,0.00337023,0.000545513,-0.005055384,,,
,,,,,,,0.001670706,0.005055681,0.003272979,,,
,,,,,,,-0.003746909,0.000834673,-0.008588271,,,
,,,,,,,0.009100545,-0.004266094,-0.002826495,,,
,,,,,,,-0.001742434,0.006569402,-0.004053347,,,
,,,,,,,-0.001352542,0.000878593,-0.000822741,,,
,,,,,,,-0.005784748,-0.003132391,0.008647375,,,
,,,,,,,0.001416718,-0.003456347,-0.00098818,,,
,,,,,,,0.001171263,0.004479795,-0.004144357,,,
,,,,,,,-0.010039874,-0.00026846,-0.000517985,,,
,,,,,,,0.001128927,-0.005660229,0.000945247,,,
,,,,,,,-0.004979803,0.006417382,-0.00634873,,,
,,,,,,,0.001126555,-0.000619934,0.00432235,,,
,,,,,,,0.004796654,0.000163052,0.003829732,,,
,,,,,,,-0.010897097,-0.002619067,-0.004218486,,,
,,,,,,,0.004943729,-0.005479591,0.003049824,,,
,,,,,,,0.003540328,0.01125951,0.002638263,,,
,,,,,,,0.003595054,-0.004060929,-0.004988164,,,
,,,,,,,-0.002870487,-0.002700782,-0.007339381,,,
,,,,,,,0.008505873,0.009841895,-0.004486882,,,
,,,,,,,-0.000525735,0.004913416,-0.009037716,,,
,,,,,,,0.003707764,-0.001799576,0.005010095,,,
,,,,,,,-0.00446144,0.005108702,0.008372357,,,
,,,,,,,-0.00409139,0.001333606,0.003224551,,,
,,,,,,,-0.001999447,0.000796776,-0.007336907,,,
,,,,,,,0.003347839,0.00167763,0.002459904,,,
,,,,,,,0.004873287,0.000124569,-0.003207119,,,
,,,,,,,0.004055824,-0.000144134,-0.010378595,,,
,,,,,,,-0.000382616,-0.002685656,-0.009885552,,,
,,,,,,,0.002768111,0.0018515,0.001672691,,,
,,,,,,,0.005567079,0.002255096,-0.004854158,,,
,,,,,,,-0.004506259,0.003571543,0.005333152,,,
,,,,,,,0.000896895,-0.003421778,0.001836593,,,
,,,,,,,-0.00350519,-0.00063505,-0.004729508,,,
,,,,,,,-0.003864754,0.008780422,0.001620557,,,
,,,,,,,-0.002846067,-0.004311181,-0.001138368,,,
,,,,,,,0.000199855,0.000594508,-0.000670782,,,
,,,,,,,-0.004779429,0.007733911,-0.004294784,,,
,,,,,,,0.005972489,-0.001691316,0.008169767,,,
,,,,,,,0.000485419,0.005985552,-0.002779514,,,
,,,,,,,-0.002595297,0.000615706,0.001279428,,,
,,,,,,,0.001299376,-0.004787893,5.79472E-05,,,
,,,,,,,-0.001154116,2.44862E-05,-0.00505991,,,
,,,,,,,0.002849876,-0.00343188,0.00386108,,,
,,,,,,,0.007164204,0.005884842,-0.004961794,,,
,,,,,,,-0.003339375,-0.002704245,-0.00704551,,,
,,,,,,,0.008983527,-0.002411998,-0.003411672,,,
,,,,,,,-0.002305198,-0.007534065,-0.004502395,,,
,,,,,,,-0.003129897,0.001833874,0.00492458,,,
,,,,,,,-0.004291883,-0.000623572,0.012804996,,,
,,,,,,,-0.001101134,0.00738863,-0.0006689,,,
,,,,,,,0.008708759,0.013022168,-0.0041165,,,
,,,,,,,-0.005750988,-0.004725033,0.000739873,,,
,,,,,,,-0.002271935,0.001382528,0.004733532,,,
,,,,,,,-0.003307687,-0.008444934,0.002740991,,,
,,,,,,,-0.004010121,0.003072914,-0.003180283,,,
,,,,,,,0.001389831,0.001768109,0.003278496,,,
,,,,,,,0.000133321,0.004093353,-0.007604116,,,
,,,,,,,0.004473937,0.00013552,0.005948423,,,
,,,,,,,0.01474484,0.000610458,-0.00132505,,,
,,,,,,,0.002318455,0.004579689,0.006765761,,,
,,,,,,,0.007462007,0.001087462,-0.00213424,,,
,,,,,,,-0.002045041,-0.000883993,0.006778856,,,
,,,,,,,-0.009804534,0.000663,-0.005126904,,,
,,,,,,,-0.001187876,0.006170994,-0.002994422,,,
,,,,,,,0.005762561,5.70133E-05,-0.005545625,,,
,,,,,,,-0.002008763,-0.002970378,0.004488513,,,
,,,,,,,0.000465097,-0.001561486,-0.002347028,,,
,,,,,,,2.46628E-05,0.000784691,-0.00355182,,,
,,,,,,,-0.001540438,7.96221E-05,0.000327407,,,
,,,,,,,-0.003775995,-0.005691942,-0.002689396,,,
,,,,,,,-0.000553339,-0.00219568,0.009533476,,,
,,,,,,,-0.001083617,-0.000530781,0.000165261,,,
,,,,,,,0.001081674,5.354E-05,-0.001845597,,,
,,,,,,,0.002296763,-0.003071876,-0.003106287,,,
,,,,,,,0.007147862,0.007682029,0.001829318,,,
,,,,,,,0.00178489,-0.004411822,0.000649916,,,
,,,,,,,0.005320045,0.008322524,-0.006133278,,,
,,,,,,,0.005562264,0.00041427,0.001544348,,,
,,,,,,,0.003156801,0.001281545,-0.000305359,,,
,,,,,,,-0.002481667,0.005302728,-0.004749964,,,
,,,,,,,0.000558055,0.003898846,0.009980945,,,
,,,,,,,-0.000304404,-0.002878502,0.004093225,,,
,,,,,,,0.003759496,0.008401985,0.004756132,,,
,,,,,,,0.009280432,0.001164227,-0.001437398,,,
,,,,,,,-0.005031699,-0.004148968,-0.007296468,,,
,,,,,,,0.002535868,0.005033189,0.005911916,,,
,,,,,,,0.010757699,0.004353293,-9.66E-05,,,
,,,,,,,0.00608633,-0.000847226,0.001001058,,,
,,,,,,,0.000432137,0.004972022,0.00031462,,,
,,,,,,,0.001746637,-0.002219262,-0.000935612,,,
,,,,,,,-0.004149122,0.004542738,0.004048642,,,
,,,,,,,0.0030412,0.000494414,-0.005350934,,,
,,,,,,,0.006783126,0.002782923,0.000914854,,,
,,,,,,,0.008501574,1.35647E-05,0.003931875,,,
,,,,,,,0.00215667,0.002928672,-0.00057301,,,
,,,,,,,-0.000270436,0.000866057,0.012121585,,,
,,,,,,,-0.003870223,-0.010833005,-0.007166431,,,
,,,,,,,0.001859311,0.001491645,0.002252782,,,
,,,,,,,0.009368394,0.003029104,0.009019434,,,
,,,,,,,-0.001730116,0.004362558,1.45437E-06,,,
,,,,,,,-0.001202827,0.006062654,-0.004588178,,,
,,,,,,,0.006164985,-0.005015294,-0.001063718,,,
,,,,,,,0.003335138,0.00860423,-0.005015985,,,
,,,,,,,-0.003632471,-0.008252954,-0.0080294,,,
,,,,,,,0.000381487,-0.003448976,-0.007625182,,,
,,,,,,,-0.000188875,0.001000803,0.003030737,,,
,,,,,,,0.010447198,-0.000733956,0.00473775,,,
,,,,,,,0.004464411,-0.00196531,-0.007208726,,,
,,,,,,,0.002062176,-0.001319708,0.007318513,,,
,,,,,,,-0.005728251,0.007516243,0.003331387,,,
,,,,,,,0.00571603,0.002916817,0.00422608,,,
,,,,,,,0.00984567,2.53606E-06,0.004491924,,,
,,,,,,,0.004266742,0.001759656,0.005390731,,,
,,,,,,,-0.004721315,0.008184123,-0.002730362,,,
,,,,,,,-0.003729641,-0.002343471,0.000829044,,,
,,,,,,,0.005586493,0.000882817,0.00250538,,,
,,,,,,,0.002220437,0.001687855,0.004434797,,,
,,,,,,,0.003748358,0.000578458,0.000507793,,,
,,,,,,,0.004061601,-0.000315994,-0.000603692,,,
,,,,,,,0.00583431,0.005213694,-0.000855348,,,
,,,,,,,0.000339338,-0.002387993,-0.0011228,,,
,,,,,,,-0.004210048,0.009159971,-0.010208636,,,
,,,,,,,-0.005084015,-0.004473605,-0.007727086,,,
,,,,,,,0.011849904,0.000716126,0.009253284,,,
,,,,,,,0.003102963,0.001081299,0.004083537,,,
,,,,,,,0.009693282,0.008195976,0.001535262,,,
,,,,,,,-0.005964401,0.006696207,0.008741512,,,
,,,,,,,0.006154254,0.008524026,0.005235242,,,
,,,,,,,0.002309034,-0.000439329,0.003462332,,,
,,,,,,,0.010793005,-0.003916249,0.001242049,,,
,,,,,,,0.009373266,0.011410828,0.003001632,,,
,,,,,,,-0.003392006,0.002592413,-0.008182879,,,
,,,,,,,-0.001678683,-0.006064412,-0.003141169,,,
,,,,,,,-0.00280923,-0.009917792,-0.005040347,,,
,,,,,,,0.001214773,0.005298597,0.005817101,,,
,,,,,,,0.006638505,0.01316376,-0.004202158,,,
,,,,,,,0.001297881,-0.00314608,0.004281854,,,
,,,,,,,4.52932E-05,0.005513983,0.001134927,,,
,,,,,,,-0.002449561,0.005666458,0.001273672,,,
,,,,,,,0.002623987,0.009068838,0.005039458,,,
,,,,,,,0.008326773,-0.005608589,-0.001805676,,,
,,,,,,,0.001924092,0.004693614,-0.000881745,,,
,,,,,,,-0.001281587,-0.003274567,-0.006795229,,,
,,,,,,,0.003172852,-0.003777338,0.002728058,,,
,,,,,,,-0.002864361,-0.005154848,0.006366617,,,
,,,,,,,0.002931511,0.003412984,0.003521172,,,
,,,,,,,-0.006655224,-0.005860526,-0.003803878,,,
,,,,,,,0.004923917,0.015525058,0.001956055,,,
,,,,,,,0.007986799,0.003284122,0.004537338,,,
,,,,,,,-0.002612454,-0.006339646,0.001370634,,,
,,,,,,,0.001295002,0.006550536,-0.00336027,,,
,,,,,,,-0.000168951,-0.005676367,-0.007192012,,,
,,,,,,,0.001975536,0.004581253,-0.002314536,,,
,,,,,,,0.004213193,0.002761659,0.000690967,,,
,,,,,,,-0.001674462,-0.009161683,-0.0010387,,,
,,,,,,,0.005590554,0.00256041,-0.001710696,,,
,,,,,,,0.000320997,-0.003758154,0.003113054,,,
,,,,,,,-0.002215202,0.014300586,0.002551569,,,
,,,,,,,0.002952812,-0.00265597,0.003330011,,,
,,,,,,,0.005808219,-0.007288403,-0.007427203,,,
,,,,,,,-0.004331491,0.001265388,-0.001551797,,,
,,,,,,,0.005050005,0.0001875,-0.002666576,,,
,,,,,,,0.004845477,0.005951627,0.000742541,,,
,,,,,,,0.002250631,0.002139643,-0.002231206,,,
,,,,,,,0.004243959,0.000258084,-0.005144082,,,
,,,,,,,0.003268814,0.009892113,-0.004658739,,,
,,,,,,,0.010698993,0.00683022,0.005754679,,,
,,,,,,,0.002450232,-0.00791005,-0.004050352,,,
,,,,,,,0.001950254,0.001562661,0.010355009,,,
,,,,,,,0.003344512,0.001184487,0.00551165,,,
,,,,,,,-0.001590016,0.001349725,-0.004004398,,,
,,,,,,,0.002972937,0.002461402,0.009607165,,,
,,,,,,,-0.004675978,-0.00040594,-0.002816553,,,
,,,,,,,0.005224933,0.001922957,0.003756317,,,
,,,,,,,-0.004103249,0.002900297,0.004625869,,,
,,,,,,,0.004883389,0.008384831,0.004529487,,,
,,,,,,,0.00247036,-0.002796026,0.002285409,,,
,,,,,,,-0.001500191,-0.002945792,0.005467308,,,
,,,,,,,0.001823963,-0.000939081,-0.000264899,,,
,,,,,,,0.007949198,0.007794267,-0.00229338,,,
,,,,,,,-0.00194878,-0.001673409,0.002376764,,,
,,,,,,,-0.00914142,-0.003011202,-0.000988896,,,
,,,,,,,0.009554757,0.012991543,0.008512873,,,
,,,,,,,0.002899124,-0.003443094,-0.006205169,,,
,,,,,,,0.003834555,-0.004063826,0.002902347,,,
,,,,,,,0.00380249,0.005182756,0.008273764,,,
,,,,,,,0.003867392,0.006261421,0.004011609,,,
,,,,,,,-0.009301673,0.004705445,0.004492043,,,
,,,,,,,-0.001709368,-0.003922675,0.000913741,,,
,,,,,,,0.003344188,0.008636231,0.002948121,,,
,,,,,,,0.001607903,0.00295924,0.002760743,,,
,,,,,,,-0.001164794,0.00416649,0.006612481,,,
,,,,,,,-0.001403917,-0.001015142,-0.005562758,,,
,,,,,,,0.007084706,-0.003320604,0.004451559,,,
,,,,,,,-0.003952842,-0.002511058,0.003257842,,,
,,,,,,,0.004872371,-0.005686214,0.005929522,,,
,,,,,,,0.001539739,-0.000570884,0.006273273,,,
,,,,,,,0.001324467,-0.002257382,-0.005014086,,,
,,,,,,,0.007810016,0.007742868,0.009395903,,,
,,,,,,,-0.001982939,0.010378168,-0.005128527,,,
,,,,,,,-0.002536885,0.008372902,0.007918227,,,
,,,,,,,0.004766102,0.002156795,0.000399892,,,
,,,,,,,0.00128729,0.00635258,0.005010611,,,
,,,,,,,0.003227509,0.004138224,0.002025384,,,
,,,,,,,-0.001748615,-0.000420165,-0.006289262,,,
,,,,,,,0.000192808,-0.004011534,-0.002359225,,,
,,,,,,,0.008129565,-0.002190649,-0.002691953,,,
,,,,,,,-0.001916167,-0.005345669,0.006031207,,,
,,,,,,,0.003421329,-0.003407164,-0.000838804,,,
,,,,,,,0.004316622,0.001150572,0.002742352,,,
,,,,,,,0.002619909,0.009694788,0.010452554,,,
,,,,,,,0.001929887,0.005640832,-0.008860888,,,
,,,,,,,-0.00103007,-0.00295419,-0.003420906,,,
,,,,,,,0.004259262,-0.00487709,-0.010198956,,,
,,,,,,,-0.001140613,0.000635617,0.005077331,,,
,,,,,,,0.005354929,-0.009919365,0.000182278,,,
,,,,,,,0.003435167,0.003808236,0.006575546,,,
,,,,,,,0.004706192,-8.75E-05,0.00500922,,,
,,,,,,,0.003107824,0.010467771,0.001076097,,,
,,,,,,,-0.000918157,-0.003149028,0.000859787,,,
,,,,,,,0.008848004,0.002620799,0.002026616,,,
,,,,,,,0.002314903,-0.00234921,-0.001572579,,,
,,,,,,,0.001954921,0.003436521,0.002867346,,,
,,,,,,,9.28674E-05,0.003167636,0.009162599,,,
,,,,,,,0.004485777,0.004571792,0.004627357,,,
,,,,,,,0.003716711,-0.003808412,-0.001669448,,,
,,,,,,,-0.000815093,0.000891083,0.008914798,,,
,,,,,,,0.010855668,0.006494026,0.002919089,,,
,,,,,,,0.000225575,0.000418292,0.001284796,,,
,,,,,,,-0.001459144,0.002920215,-0.001454807,,,
,,,,,,,0.007039894,0.004475822,-0.002378861,,,
,,,,,,,0.00710298,-0.000729785,0.000741853,,,
,,,,,,,-0.003894041,-0.01020394,-0.001465891,,,
,,,,,,,-7.24E-05,0.003393278,0.008144144,,,
,,,,,,,0.004106244,0.002227987,-0.003971521,,,
,,,,,,,-0.000182821,0.001046713,-0.000882641,,,
,,,,,,,0.002423475,-0.006872184,0.000826125,,,
,,,,,,,0.005016549,-0.00046597,0.00046251,,,
,,,,,,,0.000563759,0.004375257,0.002853221,,,
,,,,,,,-0.001470692,-1.42E-06,0.006058959,,,
,,,,,,,-0.004070666,0.004742666,-0.001301871,,,
,,,,,,,0.013571549,0.008142956,0.008228033,,,
,,,,,,,0.004056497,0.00203675,0.004359206,,,
,,,,,,,-0.00439741,-0.002572179,-0.009808552,,,
,,,,,,,-0.002182238,0.001329304,-0.001730315,,,
,,,,,,,0.010411176,0.001329648,0.010311801,,,
,,,,,,,-0.005235202,-0.001952228,0.005505763,,,
,,,,,,,-0.006942016,0.004336892,0.009262754,,,
,,,,,,,-0.001674923,-0.004096497,0.001745954,,,
,,,,,,,0.010095685,-0.004806663,0.001328294,,,
,,,,,,,0.006055998,-0.005837756,-0.00038625,,,
,,,,,,,0.010249934,0.004538779,0.007398314,,,
,,,,,,,0.003357531,-0.000611434,0.002025499,,,
,,,,,,,-0.003108363,-0.000220387,-5.10E-05,,,
,,,,,,,0.009371924,0.005162699,-0.004506917,,,
,,,,,,,0.006796147,0.005999571,0.006593821,,,
,,,,,,,0.002801202,0.002064114,-0.005759997,,,
,,,,,,,0.002717243,-0.002021476,-0.000953014,,,
,,,,,,,-0.002556423,-0.002737636,0.002034185,,,
,,,,,,,0.001529877,0.001207122,0.006315786,,,
,,,,,,,0.011212416,0.001565408,0.004300284,,,
,,,,,,,0.005490963,0.000199566,-0.000137206,,,
,,,,,,,0.00825633,0.004458656,0.005308218,,,
,,,,,,,0.006550353,-0.001187182,0.003150599,,,
,,,,,,,0.005616095,0.002883208,0.007389713,,,
,,,,,,,0.00336436,0.003503216,0.001572452,,,
,,,,,,,0.006632742,0.001777561,-0.003816779,,,
,,,,,,,0.012977097,0.000754322,0.006427307,,,
,,,,,,,0.002288374,-0.004691405,-0.001101177,,,
,,,,,,,-0.005099678,-0.001776909,0.000523223,,,
,,,,,,,0.000941235,0.005083017,0.004077434,,,
,,,,,,,0.007003251,0.00230188,0.006616247,,,
,,,,,,,-0.006133299,0.005663074,0.01077275,,,
,,,,,,,0.000865545,-0.000157864,0.001910628,,,
,,,,,,,0.002388504,-5.01E-05,-0.003033917,,,
,,,,,,,0.003209423,-0.001999762,0.005343893,,,
,,,,,,,0.007259253,0.005271384,0.011510864,,,
,,,,,,,-0.0014731,0.005123492,0.009123315,,,
,,,,,,,0.001287669,-0.007078912,-0.009809011,,,
,,,,,,,0.010883984,0.009671055,-0.003248686,,,
,,,,,,,-0.000502686,0.00290994,0.009641645,,,
,,,,,,,0.003027517,-0.00278064,0.000216908,,,
,,,,,,,-0.000837154,0.001706595,0.001899396,,,
,,,,,,,4.11809E-05,-0.004703273,0.011776855,,,
,,,,,,,-0.004002166,0.001479308,-0.004696162,,,
,,,,,,,0.006448437,-0.005470819,-0.000305737,,,
,,,,,,,-0.000781665,-0.016540785,-0.005791395,,,
,,,,,,,0.001555851,-0.005169304,0.00750288,,,
,,,,,,,0.010759537,0.005980471,0.005875233,,,
,,,,,,,-0.004734208,-0.009464336,0.000868902,,,
,,,,,,,0.002149491,0.009862681,0.000448274,,,
