Sample6_Ex340_Em440,,Sample6_Ex340_Em490,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
144.5041656,195.2523651,144.5144348,308.9804993,
145.0041656,191.4173737,145.0144348,309.1520691,
145.5041656,193.3671112,145.5144348,304.6477966,
146.0041656,192.6288147,146.0144348,310.6419373,
146.5041656,191.376358,146.5144348,309.0114746,
147.0041656,192.625351,147.0144348,305.642395,
147.5041656,192.4499969,147.5144348,308.6247253,
148.0041656,190.1161804,148.0144348,307.1684875,
148.5041656,194.120697,148.5144348,308.315033,
149.0041656,191.3937531,149.0144348,310.5328979,
149.5041656,189.411911,149.5144348,303.5815125,
150.0041656,194.3574829,150.0144348,307.4875183,
150.5041656,189.9857635,150.5144348,306.3601379,
151.0041656,189.5814362,151.0144348,307.2965698,
151.5041656,189.2823486,151.5144348,305.8937988,
152.0041656,192.7783356,152.0144348,308.6783142,
152.5041656,193.2065887,152.5144348,306.1726379,
153.0041656,190.4360657,153.0144348,309.7768555,
153.5041656,186.16922,153.5144348,309.1993103,
154.0041656,190.409729,154.0144348,307.4271851,
154.5041656,184.3124237,154.5144348,308.3048096,
155.0041656,181.605957,155.0144348,304.8786926,
155.5041656,180.405426,155.5144348,301.7488708,
