clock	press_act	press_set	state	temp_ext	temp_int	temp_set	time	watch
20250514 200543	500.2	500	6	0.6	4.8	0	60	357.32050037384033
20250514 200544	500.2	500	6	0.6	4.8	0	60	358.3205015659332
20250514 200545	500.2	500	6	0.6	4.8	0	60	359.3205027580261
20250514 200546	500.2	400	7	0.6	4.8	0	60	360.3805043697357
20250514 200547	426.5	400	7	0.6	4.8	0	60	361.37050580978394
20250514 200548	405.0	400	7	0.6	4.8	0	60	362.3705072402954
20250514 200549	397.8	400	7	0.6	4.8	0	60	363.3705086708069
20250514 200550	399.1	400	7	0.6	4.8	0	60	364.37051010131836
20250514 200551	401.1	400	7	0.6	4.8	0	60	365.37051153182983
20250514 200552	400.2	400	7	0.6	4.8	0	60	366.3705129623413
20250514 200553	399.5	400	7	0.6	4.8	0	60	367.3705141544342
20250514 200554	399.9	400	7	0.6	4.8	0	60	368.37051582336426
20250514 200555	400.4	400	7	0.6	4.8	0	60	369.37051701545715
20250514 200556	400.2	400	7	0.6	4.8	0	60	370.3705186843872
20250514 200557	399.8	400	7	0.6	4.8	0	60	371.3705198764801
20250514 200558	399.8	400	7	0.6	4.8	0	60	372.370521068573
20250514 200559	400.0	400	7	0.6	4.8	0	60	373.37052273750305
20250514 200600	400.1	400	7	0.6	4.8	0	60	374.37052392959595
20250514 200601	400.1	400	7	0.6	4.8	0	60	375.370525598526
