Sample1_Ex340_Em440,,Sample1_Ex340_Em490,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
229.0041656,119.1577911,229.0144348,151.2988892,
229.5041656,122.9493637,229.5144806,146.1499786,
230.0041656,120.4576721,230.0144348,148.2470856,
230.5041656,115.1035995,230.5144348,143.6671448,
231.0041656,110.8044205,231.0144806,142.4187317,
231.5041656,113.893074,231.5144348,143.9810028,
232.0041656,108.1973114,232.0144348,140.0837402,
232.5041656,112.577919,232.5144348,140.400116,
233.0041656,112.2932053,233.0144806,144.5999146,
233.5041656,107.7331619,233.5144348,135.8690643,
234.0041656,107.8106995,234.0144806,141.2298126,
234.5041656,104.5810013,234.5144348,135.100174,
235.0041656,103.7420807,235.0144348,135.5651245,
235.5041656,100.5964508,235.5144348,131.9842072,
236.0041656,101.4562225,236.0144348,126.8561783,
236.5041656,94.97009277,236.5144348,128.9293671,
237.0041656,99.6243515,237.0144348,133.2665558,
237.5041656,96.19156647,237.5144348,130.9096527,
238.0041656,96.34078217,238.0144348,130.7288818,
238.5041656,95.39723969,238.5144348,134.7782135,
239.0041656,96.03201294,239.0144348,127.138588,
239.5041656,95.67055511,239.5144348,131.3302307,
240.0041656,97.57328033,240.0144348,130.8864899,
240.5041656,95.2783432,240.5144348,129.4460144,
241.0041656,93.53946686,241.0144348,124.0874023,
241.5041656,95.66796112,241.5144348,124.3368988,
242.0041656,92.29533386,242.0144348,131.8200531,
