Sample6_Ex340_Em440,,Sample6_Ex340_Em490,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
75.00416565,510.3088684,75.01448059,327.4642029,
75.50416565,502.5923767,75.51448059,323.8963013,
76.00416565,497.9154358,76.01448059,319.9735413,
76.50416565,485.3591614,76.51448059,323.9366455,
77.00416565,481.1993408,77.01448059,330.2579346,
77.50416565,477.9058838,77.51448059,328.7507324,
78.00416565,477.6334534,78.01448059,326.7680359,
78.50416565,463.7835999,78.51448059,330.4430237,
79.00416565,459.5690918,79.01448059,327.7046814,
79.50416565,456.8527832,79.51448059,324.5515137,
80.00416565,452.7449036,80.01448059,331.099762,
80.50416565,452.48349,80.51448059,329.6551819,
81.00416565,445.9392395,81.01448059,331.3002014,
81.50416565,438.3696594,81.51448059,328.4933167,
82.00416565,440.4139404,82.01448059,323.4023743,
82.50416565,441.9142151,82.51448059,327.7608948,
83.00416565,430.9271545,83.01448059,321.7206116,
83.50416565,430.8654785,83.51448059,327.6838379,
84.00416565,432.2457581,84.01448059,325.8444824,
84.50416565,426.6482849,84.51448059,328.156189,
85.00416565,424.0565491,85.01448059,323.2080994,
85.50416565,422.2628174,85.51448059,321.4914246,
86.00416565,428.025177,86.01448059,328.0565796,
86.50416565,429.8402405,86.51448059,324.8837585,
87.00416565,422.2281799,87.01448059,323.8756714,
87.50416565,419.1217346,87.51448059,323.1459045,
88.00416565,428.1705933,88.01448059,325.7664185,
88.50416565,419.6520996,88.51448059,325.6978149,
89.00416565,423.9637451,89.01448059,325.3968506,
89.50416565,420.8037109,89.51448059,327.6362915,
90.00416565,416.6024475,90.01448059,324.3439331,
90.50416565,423.5788574,90.51448059,324.8009949,
91.00416565,420.4974976,91.01448059,325.5935669,
91.50416565,419.3849487,91.51448059,324.5856018,
92.00416565,416.0300903,92.01448059,325.329895,
92.50416565,417.5186462,92.51448059,324.0007935,
93.00416565,417.4421387,93.01448059,327.8821716,
93.50416565,417.3579712,93.51448059,326.842041,
94.00416565,418.2611694,94.01448059,324.7487488,
94.50416565,417.9395447,94.51450348,324.3868103,
95.00416565,417.231842,95.01448059,330.6618042,
95.50416565,416.7666931,95.51448059,319.3553772,
96.00416565,424.3545532,96.01448059,328.7137756,
96.50416565,421.815918,96.51448059,326.3182678,
97.00416565,417.7653503,97.01450348,326.3249207,
97.50416565,414.6383057,97.51448059,328.626709,
98.00416565,415.7549438,98.01448059,326.7735596,
98.50416565,420.8189392,98.51448059,322.3155823,
99.00416565,419.0158691,99.01448059,323.8296814,
99.50416565,413.206604,99.51448059,321.6688538,
100.0041656,415.6671143,100.0144806,326.4374695,
100.5041656,413.9747009,100.5144806,322.1733398,
101.0041656,412.6266785,101.0144806,326.5666199,
101.5041656,421.0723267,101.5144806,324.5752869,
102.0041656,416.6707764,102.0144806,327.0395508,
102.5041656,409.9481506,102.5144806,323.2372131,
103.0041656,408.5679932,103.0144806,331.2919617,
103.5041656,406.2701721,103.5144806,328.04599,
104.0041656,394.795166,104.0144806,327.3607178,
104.5041656,388.875946,104.5144806,325.3633118,
105.0041656,387.1285095,105.0144806,328.8242798,
105.5041656,381.5813293,105.5144806,325.0617676,
106.0041656,377.8882446,106.0144806,327.1632385,
106.5041656,372.8621216,106.5144806,323.2518311,
107.0041656,370.0592957,107.0144806,328.9185486,
107.5041656,356.2409973,107.5144806,325.3795166,
108.0041656,360.1061096,108.0144806,323.1553955,
108.5041656,343.6397095,108.5144806,328.858551,
109.0041656,348.4562378,109.0144806,326.697052,
109.5041656,339.7203674,109.5144806,327.2051086,
110.0041656,338.9734802,110.0144806,327.99646,
110.5041656,321.7182617,110.5144806,324.6766357,
111.0041656,321.0378723,111.0144806,325.2011108,
111.5041656,310.052948,111.5144806,328.9801636,
112.0041656,311.8181763,112.0144806,324.6482544,
112.5041656,308.4387207,112.5144806,319.1143494,
113.0041656,314.3924866,113.0144806,326.8262329,
113.5041656,320.2600708,113.5144806,321.3489685,
114.0041656,325.4141541,114.0144806,324.8052368,
114.5041656,327.6663208,114.5144806,330.5415649,
115.0041656,333.304657,115.0144806,320.308136,
115.5041656,340.4415283,115.5144806,326.5260315,
116.0041656,342.148468,116.0144806,323.9029541,
116.5041656,346.9726563,116.5145035,329.31604,
117.0041656,351.9110718,117.0144806,321.4199219,
117.5041656,367.0764771,117.5144806,323.4971313,
118.0041656,361.9167175,118.0144806,322.3625488,
118.5041656,374.061615,118.5144806,321.5968018,
119.0041656,372.5960999,119.0144806,319.5566406,
119.5041656,379.9567261,119.5144806,319.8800354,
120.0041656,382.7528992,120.0144806,324.523468,
120.5041656,393.5830994,120.5144806,324.006012,
121.0041656,393.1814575,121.0144806,322.4993591,
121.5041656,406.8219299,121.5144806,328.2415161,
122.0041656,403.6838379,122.0144806,324.5204773,
122.5041656,409.6485596,122.5144806,319.4193726,
123.0041656,410.9299316,123.0144806,325.8069763,
123.5041656,415.9998779,123.5144806,318.9460449,
124.0041656,407.3220215,124.0144806,324.1979675,
124.5041656,416.8102417,124.5144806,325.26297,
